total_timesteps,policy_loss,ent_coef,qf1_loss,mean_rew,qf2_loss,current_lr,success_rate,value_loss,entropy,episodes,ent_coef_loss
429845,-1.5073193,0.0010129592,0.0035409825,7756.2,0.0040117493,0.0003,1.0,0.00018942832,3.44157,23720,0.31830406
429912,-1.5043404,0.0010186336,0.0034817748,7732.6,0.004288529,0.0003,1.0,0.00049557106,3.5082994,23724,-3.091445
429984,-1.6032913,0.0010252555,0.0014916239,7692.5,0.0018747714,0.0003,1.0,0.00032280578,3.7051315,23728,-1.5436704
430035,-1.5889192,0.0010262729,0.002021561,7708.1,0.0019057047,0.0003,1.0,0.0005027857,3.561457,23732,-1.9267292
430088,-1.5333066,0.0010375908,0.0014813894,7746.7,0.0014426695,0.0003,1.0,0.0004410701,3.2418346,23736,2.0688581
430154,-1.5273085,0.0010399157,0.0062258937,7784.6,0.00667579,0.0003,1.0,0.00055045163,3.1654236,23740,1.399537
430214,-1.5652934,0.0010363777,0.004030103,7808.2,0.0035085073,0.0003,1.0,0.00057742477,3.8764272,23744,-0.8945563
430274,-1.5913951,0.0010373404,0.0018423836,7812.2,0.001765541,0.0003,1.0,0.0003624591,3.6869104,23748,-4.4678936
430347,-1.562681,0.0010280503,0.0068646516,7797.4,0.006764045,0.0003,1.0,0.00020252842,3.3996303,23752,-0.12675545
430399,-1.5222857,0.0010249753,0.0022063677,7882.2,0.002338408,0.0003,1.0,0.00033207657,3.278264,23756,-2.002877
430460,-1.4619154,0.0010224644,0.0029767996,7869.0,0.0030888836,0.0003,1.0,0.000451675,3.3430586,23760,5.7554173
430665,-1.5375187,0.0009954147,0.003327941,7479.3,0.0031824987,0.0003,0.99,0.0005117011,3.5989254,23764,-1.8354738
430725,-1.5448185,0.0009837886,0.0022458592,7471.2,0.0023890533,0.0003,0.99,0.00034300913,3.5736876,23768,3.7162895
430784,-1.535498,0.0009697911,0.002479407,7464.4,0.0024191977,0.0003,0.99,0.0009792713,3.445467,23772,2.5637102
430849,-1.601198,0.00096498773,0.005625859,7444.4,0.0059563816,0.0003,0.99,0.00028549833,3.6407237,23776,1.086616
430932,-1.5679742,0.0009619244,0.0064902063,7401.5,0.0072003715,0.0003,0.99,0.0008048241,3.4240427,23780,3.9704375
430983,-1.5448157,0.0009650122,0.0058117043,7416.3,0.0050544813,0.0003,0.99,0.0002641627,3.6031137,23784,0.93943554
431040,-1.4832506,0.0009689937,0.002742376,7411.6,0.0023843169,0.0003,0.99,0.0066003865,3.8386717,23788,2.282668
431103,-1.5509937,0.00097190065,0.003444125,7421.2,0.0037288987,0.0003,0.99,0.0003372251,3.332437,23792,-3.0015197
431155,-1.5877317,0.00096546684,0.0028880003,7426.8,0.0032095201,0.0003,0.99,0.0005911271,3.4977918,23796,-3.4460278
431220,-1.5136344,0.00096037117,0.005764544,7421.3,0.00690403,0.0003,0.99,0.0008024393,3.4488907,23800,0.641468
431301,-1.4996265,0.00095249503,0.0095084645,7388.5,0.009947059,0.0003,0.99,0.0002712846,3.647693,23804,1.1549646
431354,-1.5967703,0.0009476273,0.00389062,7419.4,0.003959551,0.0003,0.99,0.00088424684,3.6284168,23808,-0.7479925
431411,-1.4890494,0.00095010677,0.0032137902,7415.5,0.0029952023,0.0003,0.99,0.0003345795,3.540935,23812,-0.8511028
431475,-1.5620419,0.00095045427,0.0031158635,7394.5,0.003206183,0.0003,0.99,0.00034264527,3.5994751,23816,4.65595
431541,-1.5111486,0.0009470021,0.00784689,7378.4,0.006894178,0.0003,0.99,0.0010939407,3.216953,23820,-0.14928854
431608,-1.5942078,0.0009452548,0.0043532853,7378.3,0.00479858,0.0003,0.99,0.0004911536,3.768002,23824,-0.5818957
431669,-1.546155,0.00094212743,0.0038862373,7400.3,0.0031742342,0.0003,0.99,0.0005679149,3.7316732,23828,0.32044673
431722,-1.6057769,0.0009380397,0.0032860395,7395.2,0.004161108,0.0003,0.99,0.00055742153,3.6199865,23832,1.1583148
431772,-1.4185873,0.0009366724,0.005175907,7402.1,0.004424602,0.0003,0.99,0.00041733816,3.2610404,23836,-0.4150955
431827,-1.5415927,0.00093732786,0.0045886645,7426.4,0.0040872786,0.0003,0.99,0.0004466719,3.4525807,23840,-0.64886886
431889,-1.5959074,0.000935955,0.004139155,7424.5,0.0038476973,0.0003,0.99,0.0004064868,3.8385382,23844,1.9479063
431944,-1.5770681,0.00093725364,0.0045631533,7432.4,0.0035492596,0.0003,0.99,0.00039085938,3.4444523,23848,0.6930263
432014,-1.530978,0.0009392011,0.0043793973,7443.7,0.004027875,0.0003,0.99,0.0013859324,3.658531,23852,2.1661456
432066,-1.509662,0.00094758574,0.013898735,7443.8,0.013824021,0.0003,0.99,0.00042496706,3.4991636,23856,0.90176344
432119,-1.5539635,0.0009576361,0.0038345505,7457.5,0.003712986,0.0003,0.99,0.0008545645,3.3689795,23860,-2.8918161
432194,-1.412697,0.00096703426,0.009374766,7830.6,0.009064867,0.0003,1.0,0.000346621,3.22296,23864,0.36621237
432340,-1.5138851,0.0009720421,0.0037192325,7655.3,0.003728493,0.0003,1.0,0.00046045877,3.632568,23868,-0.1854968
432390,-1.4793851,0.00097501866,0.005058178,7667.9,0.0049025873,0.0003,1.0,0.00019030839,3.416185,23872,2.7919378
432442,-1.4508835,0.00097075576,0.005975991,7690.8,0.0067570675,0.0003,1.0,0.00023682631,3.5199385,23876,-1.7870007
432513,-1.4337797,0.00096323114,0.0048723556,7702.7,0.004568752,0.0003,1.0,0.00035480753,3.637835,23880,1.1133553
432573,-1.5115545,0.00095759454,0.0067665055,7686.7,0.006231458,0.0003,1.0,0.0004573764,3.431343,23884,8.246543
432649,-1.5162946,0.0009608036,0.0014793081,7653.4,0.0014357611,0.0003,1.0,0.00028988635,3.633631,23888,-4.0816846
432851,-1.6031356,0.0009666028,0.007911719,7269.5,0.007641836,0.0003,0.99,0.0005476831,3.6878512,23892,-3.3634372
432915,-1.5599785,0.00096856,0.0028780315,7247.8,0.0029530756,0.0003,0.99,0.00065330137,3.463243,23896,3.169873
432978,-1.5599579,0.0009792073,0.0029400035,7254.0,0.003449087,0.0003,0.99,0.0006264543,3.5881827,23900,3.9508772
433029,-1.5851841,0.0009849627,0.0057850033,7303.3,0.00600163,0.0003,0.99,0.00022578932,3.5449977,23904,-3.1823788
433089,-1.4497092,0.0009855852,0.0027388777,7292.5,0.0026778847,0.0003,0.99,0.00058994436,3.4454412,23908,1.8322895
433141,-1.5294768,0.0009880866,0.0021372584,7302.2,0.0017812885,0.0003,0.99,0.00024819997,3.9452577,23912,-1.5956326
433195,-1.6312203,0.0009873208,0.002975641,7322.2,0.0028986372,0.0003,0.99,0.00090444414,3.712861,23916,1.7949619
433264,-1.6016107,0.000992594,0.0030421433,7321.4,0.0029592488,0.0003,0.99,0.00023320218,3.6725745,23920,0.04519075
433319,-1.5313144,0.0009994745,0.003261858,7343.3,0.003214661,0.0003,0.99,0.00031716964,3.3832288,23924,4.882816
433369,-1.4100435,0.001004657,0.005343268,7362.3,0.0049295514,0.0003,0.99,0.0006013414,3.0487008,23928,6.405361
433438,-1.4550174,0.0010164666,0.00551722,7331.5,0.0053943107,0.0003,0.99,0.0006341808,3.3666573,23932,4.5586424
433499,-1.5674767,0.0010221626,0.0063686045,7312.7,0.0067306124,0.0003,0.99,0.0005868687,3.66854,23936,2.94604
433555,-1.5368688,0.0010250213,0.0015480283,7312.8,0.0016551792,0.0003,0.99,0.0004342111,3.6058567,23940,1.4392395
433620,-1.5681757,0.0010235067,0.0018770646,7306.9,0.0026055607,0.0003,0.99,0.00031259924,3.6111975,23944,-1.2598311
433688,-1.5588174,0.0010209157,0.0060224817,7282.0,0.006278296,0.0003,0.99,0.00048397906,3.518208,23948,0.46833086
433747,-1.671158,0.0010195714,0.0071026743,7299.7,0.0065185414,0.0003,0.99,0.00047169405,4.009874,23952,-4.7647
433799,-1.5386515,0.001018605,0.0038574564,7298.7,0.0038782787,0.0003,0.99,0.000492792,3.69986,23956,0.8137498
433857,-1.6106789,0.0010187336,0.004304058,7288.7,0.0046552364,0.0003,0.99,0.0003605116,3.7288222,23960,-1.5242412
433918,-1.6199838,0.001017338,0.0033773934,7308.4,0.0029979069,0.0003,0.99,0.0009087309,3.456586,23964,2.084569
433979,-1.4508799,0.0010187132,0.0019791368,7484.2,0.0018105543,0.0003,0.99,0.00076236605,3.3486547,23968,4.8839192
434039,-1.5131162,0.0010185015,0.006645986,7467.5,0.0068624127,0.0003,0.99,0.00081156206,3.4953625,23972,4.7605095
434092,-1.5901841,0.0010199518,0.0036169372,7467.6,0.003298986,0.0003,0.99,0.0006036887,3.5030448,23976,-1.6695186
434170,-1.5232232,0.0010093541,0.008301392,7450.4,0.007864339,0.0003,0.99,0.00039672898,3.4503407,23980,1.2809584
434220,-1.5867934,0.0010010261,0.004155048,7469.3,0.0035076267,0.0003,0.99,0.0004238447,3.4285817,23984,-0.6637435
434278,-1.5336814,0.000994382,0.0025793668,7504.9,0.0030551911,0.0003,0.99,0.00040353852,3.5526698,23988,-0.20961562
434328,-1.5807686,0.0009902109,0.004986384,7906.5,0.0052835755,0.0003,1.0,0.00027538894,3.3864655,23992,2.2439604
434390,-1.4978226,0.000993815,0.0040427814,7912.7,0.0037265033,0.0003,1.0,0.00028681022,3.2615051,23996,2.7832599
434445,-1.499692,0.0009990572,0.0029073812,7927.5,0.0027035344,0.0003,1.0,0.0004319577,3.4213455,24000,-1.4986837
434509,-1.6287831,0.000990764,0.0028644037,7908.0,0.003246426,0.0003,1.0,0.0005469717,3.8699312,24004,-3.4971976
434562,-1.5613782,0.0009834149,0.003982314,7917.9,0.0039095087,0.0003,1.0,0.0008398493,3.1678972,24008,-0.95172656
434624,-1.5906761,0.00097414496,0.0029047767,7900.4,0.003795607,0.0003,1.0,0.001141984,3.5714455,24012,-1.1341443
434690,-1.5370862,0.00097458635,0.02311114,7879.5,0.021932794,0.0003,1.0,0.00055186544,3.6966043,24016,-6.293785
434745,-1.4783733,0.00097058265,0.0047538006,7902.0,0.0048789904,0.0003,1.0,0.00049931346,3.438349,24020,2.9299989
434803,-1.3975763,0.00096501765,0.0054339305,7898.2,0.0054619713,0.0003,1.0,0.00043556225,3.3890073,24024,-0.7418122
434857,-1.561763,0.0009667462,0.0027355566,7892.4,0.002687735,0.0003,1.0,0.00028393706,3.508834,24028,-0.5115051
434912,-1.5451679,0.0009668905,0.0032487698,7919.2,0.0033278884,0.0003,1.0,0.00057658553,3.400345,24032,-1.9393997
434965,-1.458096,0.000971562,0.0038270135,7933.4,0.0037608447,0.0003,1.0,0.00062842906,3.2051792,24036,8.498665
435018,-1.4885341,0.0009813847,0.0030506356,7936.3,0.002801727,0.0003,1.0,0.0005349162,3.447851,24040,1.5475044
435072,-1.4424636,0.0009773936,0.0028076489,7956.2,0.002673003,0.0003,1.0,0.0005634626,3.4425123,24044,3.4653254
435132,-1.6117214,0.0009727209,0.0021938235,7973.4,0.0022224495,0.0003,1.0,0.000338962,3.60146,24048,-6.4508834
435186,-1.6034094,0.0009606647,0.004522311,7982.4,0.004568968,0.0003,1.0,0.0004767447,3.540434,24052,5.10085
435241,-1.5350688,0.00095591164,0.0026932466,7975.5,0.0023102998,0.0003,1.0,0.00051906455,3.7287512,24056,1.4040892
435298,-1.481798,0.0009511166,0.0052527348,7980.9,0.0044837017,0.0003,1.0,0.00075255695,3.6049068,24060,2.657053
435361,-1.6272762,0.0009515707,0.004201039,7975.5,0.0045819418,0.0003,1.0,0.0011266047,3.321505,24064,-4.2642097
435428,-1.5643549,0.0009522125,0.0037320363,7957.5,0.0039439043,0.0003,1.0,0.000772135,3.6221113,24068,0.19881344
435481,-1.4945785,0.00095129217,0.0021854448,7970.5,0.002815765,0.0003,1.0,0.00060071674,3.5302968,24072,4.8897824
435535,-1.5380641,0.000955871,0.002105393,7967.7,0.00271131,0.0003,1.0,0.00042785905,3.496673,24076,3.3801532
435623,-1.5059354,0.0009512422,0.0031109906,7959.1,0.0033018696,0.0003,1.0,0.001230568,3.588857,24080,2.0111837
435691,-1.422256,0.0009499903,0.0022632359,7927.2,0.0021333653,0.0003,1.0,0.00061121583,3.4582322,24084,0.0960761
435770,-1.3688279,0.0009500424,0.0036128834,7885.3,0.0037924745,0.0003,1.0,0.00055894966,3.4268236,24088,1.1773174
435958,-1.5808643,0.00094851735,0.0032398615,7501.8,0.0032215074,0.0003,0.99,0.00028179935,3.4198253,24092,3.9399922
436038,-1.5904651,0.0009560648,0.0074048927,7467.9,0.0072339894,0.0003,0.99,0.0004899908,3.819704,24096,-2.8191404
436095,-1.4251794,0.00094522006,0.0031471653,7462.6,0.003118725,0.0003,0.99,0.0006083083,3.4246616,24100,0.45603824
436157,-1.6287502,0.000937133,0.0043428624,7464.4,0.0038441734,0.0003,0.99,0.00035626884,3.874565,24104,-3.6332514
436206,-1.5114783,0.00093534775,0.0032025953,7469.9,0.0024083676,0.0003,0.99,0.0010505547,3.3484197,24108,4.4627514
436256,-1.5160611,0.00093279604,0.012128249,7488.3,0.011550201,0.0003,0.99,0.00056226685,3.3851552,24112,-0.7356288
436309,-1.5094264,0.000934077,0.0017702659,7511.1,0.0021578008,0.0003,0.99,0.00028323583,3.7247694,24116,-0.5904714
436360,-1.6579607,0.00093093154,0.003120143,7519.3,0.0029503838,0.0003,0.99,0.0002697702,3.7139843,24120,0.22806978
436408,-1.5416002,0.00092502026,0.0026470681,7536.3,0.0020959948,0.0003,0.99,0.0003546824,3.5584493,24124,-1.6114784
436465,-1.5303266,0.00092689233,0.0032575112,7529.2,0.0033605036,0.0003,0.99,0.00080755574,3.3850913,24128,-4.229189
436660,-1.5016717,0.00093114417,0.0035090414,7142.0,0.0033509019,0.0003,0.98,0.0004795696,3.400579,24132,1.3903196
436717,-1.6249709,0.0009326964,0.0013468929,7132.9,0.0015559683,0.0003,0.98,0.00021653895,3.7143903,24136,-3.627933
436776,-1.5660305,0.00094366865,0.0067811613,7122.9,0.007820973,0.0003,0.98,0.0003682201,3.4750328,24140,1.513402
436922,-1.6428709,0.00094676274,0.0022956717,6949.5,0.0026453307,0.0003,0.98,0.00040048963,3.3947663,24144,-6.5804687
436982,-1.5433395,0.0009515612,0.0033205359,6948.3,0.0031965142,0.0003,0.98,0.0006901615,3.5857499,24148,-1.7142038
437033,-1.5517966,0.00095562084,0.005124716,6953.1,0.0051004686,0.0003,0.98,0.00026507783,3.5568516,24152,1.8102815
437098,-1.5526156,0.0009597582,0.0038718195,6939.7,0.0035969797,0.0003,0.98,0.00034098016,3.577769,24156,0.6814599
437152,-1.6328185,0.0009650572,0.0039982717,6941.3,0.0037367577,0.0003,0.98,0.0019224768,3.6168113,24160,-1.0872078
437216,-1.6038314,0.00096038304,0.001973532,6937.4,0.0024447697,0.0003,0.98,0.00050051336,3.7520838,24164,5.095674
437280,-1.570519,0.00095842866,0.0023741978,6947.2,0.0022707747,0.0003,0.98,0.0003789141,3.564385,24168,-3.9864278
437334,-1.441206,0.00095176,0.004691696,6943.1,0.0052905413,0.0003,0.98,0.0011172722,3.4766262,24172,1.7419178
437399,-1.5195657,0.0009451268,0.009279698,6926.2,0.009512002,0.0003,0.98,0.0004385576,3.1445549,24176,-0.18641257
437468,-1.562223,0.0009461021,0.003458947,6957.4,0.0037371248,0.0003,0.98,0.00029610773,3.5207267,24180,2.0053363
437527,-1.6035265,0.00095116516,0.0066819387,6971.4,0.006749557,0.0003,0.98,0.0007212647,3.6544676,24184,0.80432224
437601,-1.5047373,0.00095765025,0.003698627,6985.2,0.0037711249,0.0003,0.98,0.00073191826,3.579696,24188,-1.647351
437672,-1.5995135,0.0009557184,0.0028843456,7333.3,0.0028171174,0.0003,0.99,0.00025603402,3.5442438,24192,3.6617575
437737,-1.5540316,0.0009549157,0.0032079285,7364.7,0.003740801,0.0003,0.99,0.0007979607,3.3907735,24196,5.0842133
437792,-1.4457613,0.00095421885,0.0021269962,7367.7,0.0021583973,0.0003,0.99,0.0003150163,3.2484398,24200,4.539426
437846,-1.6260089,0.0009664429,0.002625172,7380.5,0.002419309,0.0003,0.99,0.0003071132,3.5803514,24204,0.3018012
437921,-1.5539867,0.0009759675,0.0027806903,7340.3,0.0027665114,0.0003,0.99,0.000437706,3.738231,24208,4.3731656
437975,-1.6114346,0.0009787923,0.003391664,7335.3,0.003374142,0.0003,0.99,0.0005180707,3.7934825,24212,-1.2099802
438022,-1.4573538,0.0009776799,0.0042224573,7345.1,0.005236946,0.0003,0.99,0.0004530533,3.6994705,24216,0.27346992
438077,-1.4578182,0.0009765601,0.004622094,7336.2,0.0047172243,0.0003,0.99,0.0008258316,3.4580157,24220,3.4384646
438133,-1.703787,0.00097160746,0.0026166749,7322.0,0.0024838457,0.0003,0.99,0.00026044587,4.064951,24224,-1.3285899
438199,-1.4862857,0.000977189,0.005126763,7308.1,0.0047381315,0.0003,0.99,0.0003929283,3.3879085,24228,0.19959009
438252,-1.4874519,0.00097589917,0.0018257279,7698.3,0.0023055684,0.0003,1.0,0.00048250696,3.4182158,24232,-1.0574422
438326,-1.4142338,0.00097250944,0.0030260584,7672.9,0.0031543754,0.0003,1.0,0.00035668322,3.406433,24236,1.2270067
438384,-1.4781942,0.0009715143,0.0016754147,7674.9,0.0015445349,0.0003,1.0,0.00036602266,3.5187702,24240,-6.431261
438437,-1.5842664,0.000970324,0.00440201,7850.3,0.004217735,0.0003,1.0,0.0005250099,3.5779505,24244,-4.1108103
438486,-1.596741,0.0009660715,0.0038506016,7871.3,0.004075394,0.0003,1.0,0.00046944642,3.5849845,24248,3.9008727
438542,-1.6104057,0.0009680373,0.0025802492,7861.0,0.0016644492,0.0003,1.0,0.0011335021,3.5860906,24252,-0.8873665
438735,-1.5882511,0.0009581614,0.005197354,7492.6,0.0052491054,0.0003,0.99,0.0005627029,3.612856,24256,-1.4448085
438793,-1.5249108,0.0009511307,0.004124899,7485.6,0.004100776,0.0003,0.99,0.000284002,3.53387,24260,-5.950938
438851,-1.6493698,0.0009429089,0.0037685616,7499.5,0.003668152,0.0003,0.99,0.0001961535,3.7555377,24264,0.27511287
438903,-1.52371,0.0009364812,0.003322315,7520.1,0.0035690237,0.0003,0.99,0.00023368667,3.5602984,24268,-3.5498004
438955,-1.5191295,0.00092262303,0.0031881798,7525.1,0.0028676887,0.0003,0.99,0.00027278147,3.641625,24272,-4.130688
439008,-1.463623,0.0009135052,0.01314525,7542.7,0.0120090395,0.0003,0.99,0.0005104474,3.4253116,24276,2.2267761
439079,-1.5784807,0.00090743596,0.0019812414,7541.7,0.0018540567,0.0003,0.99,0.00047822256,3.5940475,24280,0.91697943
439128,-1.5525659,0.0009114802,0.0069374875,7562.7,0.00596949,0.0003,0.99,0.0002342346,3.4592948,24284,1.6578921
439187,-1.4143999,0.00091258617,0.0058672316,7587.7,0.005118588,0.0003,0.99,0.0006502801,3.6525595,24288,-2.05603
439242,-1.5307701,0.000911642,0.0023887334,7613.2,0.003075838,0.0003,0.99,0.0002997517,3.5423892,24292,0.4671048
439310,-1.4975969,0.000915544,0.006779682,7602.3,0.0067299847,0.0003,0.99,0.00079021964,3.4591455,24296,-2.7123022
439364,-1.5994985,0.00091908174,0.0024104689,7605.5,0.0023212344,0.0003,0.99,0.0008306382,3.5677044,24300,0.114680946
439415,-1.5184968,0.0009252131,0.0082649775,7612.6,0.007826599,0.0003,0.99,0.00025494894,3.35542,24304,3.8201113
439482,-1.5499426,0.0009338717,0.0020870124,7624.5,0.0022644345,0.0003,0.99,0.0005065892,3.4632487,24308,1.6548932
439534,-1.4707638,0.00093959976,0.0017275643,7626.5,0.0019511126,0.0003,0.99,0.00053651497,3.507596,24312,3.0249238
439589,-1.5172698,0.0009444105,0.00452219,7614.8,0.004423421,0.0003,0.99,0.00055509154,3.2812195,24316,2.5634794
439647,-1.4806501,0.00095259084,0.0036805498,7609.6,0.002617186,0.0003,0.99,0.0006713978,3.6892648,24320,1.6370776
439696,-1.4765918,0.0009580746,0.0031798633,7619.3,0.003015827,0.0003,0.99,0.00024347374,3.3464909,24324,4.2592926
439749,-1.5068169,0.00096532,0.001988798,7641.5,0.0021144536,0.0003,0.99,0.0006487,3.4736454,24328,1.2348052
439902,-1.7244642,0.0009662885,0.0023776465,7445.7,0.0027562096,0.0003,0.99,0.00026359118,3.624239,24332,-3.8106284
439962,-1.5122423,0.000969891,0.0038933742,7468.4,0.003554366,0.0003,0.99,0.0002920991,3.5609066,24336,0.6528195
440027,-1.4706492,0.00097648933,0.0020981438,7453.4,0.002115013,0.0003,0.99,0.00041837516,3.3690486,24340,4.096806
440079,-1.5453433,0.0009798696,0.0059025977,7453.2,0.0044248095,0.0003,0.99,0.00055144605,3.3257084,24344,3.1508307
440131,-1.4908867,0.0009863622,0.01212338,7448.3,0.011396391,0.0003,0.99,0.00034151555,3.5497262,24348,3.9479072
440238,-1.5207002,0.0009857741,0.0043053543,7355.5,0.0057732253,0.0003,0.99,0.0011583318,3.4654443,24352,0.7553854
440296,-1.4688444,0.0009844152,0.0035158847,7733.4,0.0039358307,0.0003,1.0,0.0004560658,3.2338073,24356,4.795673
440366,-1.5721568,0.0009839413,0.0039263275,7716.9,0.003958769,0.0003,1.0,0.00070223457,3.5648437,24360,0.070895165
440450,-1.5307778,0.0009805273,0.0035884294,7664.7,0.0045011025,0.0003,1.0,0.00032675796,3.8658886,24364,-5.3044963
440511,-1.5075104,0.00097473414,0.0043461174,7649.1,0.0034048287,0.0003,1.0,0.00076015806,3.59337,24368,2.5374663
440567,-1.6045995,0.0009677876,0.002591253,7642.1,0.002669005,0.0003,1.0,0.00020936341,3.8010259,24372,-0.041436553
440621,-1.602821,0.0009603391,0.0043002134,7641.3,0.00411453,0.0003,1.0,0.00024198621,3.5935163,24376,-4.336458
440675,-1.4856842,0.00095647015,0.004580781,7667.8,0.004901817,0.0003,1.0,0.0006590666,3.302592,24380,1.8097231
440728,-1.5658319,0.0009588424,0.0023438507,7658.8,0.001972902,0.0003,1.0,0.0002745573,3.6494946,24384,-0.29683053
440794,-1.480697,0.00096196984,0.004687276,7649.1,0.004759758,0.0003,1.0,0.0009433403,3.2534559,24388,-1.1903622
440846,-1.5629464,0.00096602726,0.0021407884,7655.3,0.0022296405,0.0003,1.0,0.00080860505,3.3304167,24392,-5.0308657
440899,-1.6280662,0.0009734582,0.007300253,7684.6,0.0072646174,0.0003,1.0,0.00029354665,3.5598066,24396,0.6412728
440961,-1.6385348,0.0009785454,0.0026094837,7667.5,0.0026800984,0.0003,1.0,0.00022425145,3.5870185,24400,-3.3200397
441038,-1.5622748,0.0009822629,0.0026342904,7620.8,0.0026956908,0.0003,1.0,0.0001947373,3.574791,24404,-3.0241475
441124,-1.4586904,0.0009854498,0.0031084677,7584.6,0.0028899126,0.0003,1.0,0.0004681829,3.27204,24408,0.49918807
441195,-1.5815008,0.0009946608,0.0035698013,7547.5,0.0037952184,0.0003,1.0,0.00023574416,3.6407242,24412,-2.4688234
441253,-1.4510044,0.0010026122,0.005199068,7540.5,0.0056514083,0.0003,1.0,0.0009063897,3.463068,24416,-0.20092487
441310,-1.4984255,0.0010050159,0.0037040405,7545.0,0.003153419,0.0003,1.0,0.0004558365,3.354743,24420,-1.9145163
441361,-1.534026,0.0010064873,0.014498254,7542.0,0.014462583,0.0003,1.0,0.0003259676,3.6322842,24424,-2.031283
441422,-1.5213242,0.0009969153,0.0038586198,7524.6,0.0028432566,0.0003,1.0,0.00047552204,3.6975522,24428,-0.10405058
441521,-1.4744515,0.000992612,0.0043824455,7630.6,0.0034519576,0.0003,1.0,0.00075937435,3.5528479,24432,0.07395685
441575,-1.5712373,0.0009868643,0.004297365,7638.2,0.0041821897,0.0003,1.0,0.00029488764,3.587759,24436,2.0833228
441636,-1.4914777,0.0009829681,0.007345846,7644.9,0.009392854,0.0003,1.0,0.00035937582,3.4821398,24440,-0.95328677
441688,-1.5011204,0.0009798855,0.0021552555,7644.9,0.001973114,0.0003,1.0,0.000347403,3.4863303,24444,-1.0310341
441763,-1.564226,0.0009821524,0.0072738766,7603.9,0.0066306754,0.0003,1.0,0.0005043163,3.7046604,24448,0.43503618
441806,-1.5739235,0.000980064,0.0022428106,7723.2,0.0025660791,0.0003,1.0,0.00023983771,3.5627818,24452,-3.4688087
441867,-1.5653619,0.000976718,0.0036838395,7718.4,0.0032931669,0.0003,1.0,0.00023781735,3.7579696,24456,-0.6928959
