#{"t_start": 1606315077.983036, "env_id": "gripper-env-v0"}
r,l,t
17835.062178,15,1663.937715
-29379.813162,200,1673.473979
-26586.846244,200,1684.007767
-29148.102692,200,1695.071051
-29381.368991,200,1705.046263
13038.450524,39,1707.132574
-25905.016747,200,1717.716559
4552.633622,84,1722.197631
14641.213881,33,1724.012945
-29485.362461,200,1735.044783
-29488.3376,200,1745.762735
11741.161273,46,1748.164785
7243.47923,74,1752.042291
4515.978629,83,1756.288249
5851.326907,81,1760.748484
-28742.435652,200,1771.059444
9794.559203,63,1774.684265
-28811.18985,200,1785.322778
-29578.178305,200,1795.454566
3041.62379,93,1800.234861
-28836.806288,200,1810.382179
15835.7678,27,1811.947012
-29583.192885,200,1822.891268
14954.033867,32,1824.773971
-27520.829129,200,1834.437747
17735.445982,16,1835.584355
13794.236388,40,1837.768719
-28877.479172,200,1848.092927
12438.935591,43,1850.721743
17834.603507,15,1851.90202
15635.691359,26,1853.694337
8737.536978,61,1857.468126
13261.200272,39,1859.684303
-29479.691075,200,1870.507107
8052.01114,65,1873.95763
15849.778402,26,1875.56944
6527.008396,72,1879.33637
13348.777538,39,1882.656095
17121.955395,19,1883.774335
4347.136725,86,1888.447911
15629.045597,26,1890.002408
16826.683645,20,1891.277544
9351.453637,59,1894.678233
-13710.26001,188,1904.842886
17538.000435,17,1906.208797
16655.458268,22,1907.527543
11441.05128,49,1910.427565
12737.158329,41,1912.886401
19112.829129,9,1913.497484
15235.338228,28,1915.348171
-29267.429465,200,1926.534657
-29584.240741,200,1938.060326
-4881.527239,130,1944.871658
9635.310346,56,1947.922289
3341.943457,89,1952.68437
10946.757225,51,1955.427341
-29583.46924,200,1966.019227
15841.38247,25,1967.460117
2578.617294,94,1973.817919
-29583.68055,200,1984.730738
-28575.861731,200,1997.371232
5826.225829,76,2001.467297
-29579.161099,200,2012.377556
12947.873312,42,2014.851046
9843.518134,56,2017.940768
17835.709199,15,2018.829685
17237.950325,19,2019.997871
8870.189891,62,2023.832604
15531.881968,27,2025.348675
-28167.726078,200,2036.493778
6645.690067,71,2040.504054
17445.000443,18,2041.639944
11737.966441,47,2044.633019
-29381.594711,200,2057.419864
-29068.535002,200,2067.945884
17034.092436,19,2069.272997
17741.222658,16,2070.380181
16935.684489,20,2071.603159
16264.619756,25,2073.1632
-6344.294968,169,2082.921334
16832.516263,20,2084.222944
-29366.84766,200,2095.331889
5788.987837,81,2099.82047
-7337.157349,146,2107.755941
16451.388527,23,2109.225458
-39478.470478,200,2130.739253
-29070.22525,200,2142.125792
-29578.363187,200,2153.439045
-28438.451555,200,2164.601521
14783.542031,33,2166.556281
-28637.599364,200,2177.218572
-26013.21869,200,2188.820132
8029.40489,72,2193.182734
15433.49631,27,2194.645748
-21076.495228,200,2205.996318
15538.569868,30,2207.928618
-29888.506413,200,2219.719843
8036.449483,65,2223.203885
17125.335379,19,2224.418926
-7231.259274,144,2233.109269
17034.190656,19,2234.290957
-29366.472349,200,2244.95131
16642.232318,22,2246.294566
11545.433866,51,2249.319573
7730.671065,66,2253.025289
13281.72794,41,2255.538469
16223.71693,23,2256.936755
11629.792193,46,2259.660257
-29379.282096,200,2270.310781
15525.276943,27,2271.909196
-28774.083586,200,2282.69698
6440.039561,74,2286.759176
16937.913184,20,2287.976436
16030.304114,24,2289.544635
13575.493407,40,2291.999353
16933.701448,20,2293.228383
17621.17282,16,2294.229578
14144.483055,35,2296.241833
17633.756637,16,2297.316618
13334.419386,39,2299.887921
-5456.28227,171,2310.310919
-29592.490195,200,2321.596598
15637.978094,26,2323.360281
14242.52397,34,2325.510763
11969.071543,47,2328.560371
-29583.126185,200,2338.701967
-8282.753225,186,2349.755007
-29263.344652,200,2360.777632
15930.557539,25,2362.408204
-5652.089832,135,2370.120483
-6552.942213,138,2378.688482
4759.26271,83,2383.226358
-29481.77936,200,2397.122809
16025.93827,24,2398.646978
-27962.684832,200,2410.39658
17828.360119,15,2411.461533
-39801.351095,200,2425.23799
4034.587754,84,2430.123531
5036.294432,79,2434.324418
8740.014157,65,2438.130091
-23818.70587,200,2449.736445
17434.069863,17,2450.766503
7859.075866,67,2454.545072
17832.881803,15,2455.493897
16047.534115,25,2457.024861
1304.051183,108,2463.462896
10027.711869,65,2467.258242
-24191.901785,200,2478.457873
12132.369112,53,2481.841275
15650.187861,28,2483.415563
16336.527963,24,2484.931882
-29580.728968,200,2495.271726
16655.408994,22,2496.724703
10385.156393,63,2500.900567
13832.699923,35,2502.754862
1441.896281,97,2508.009438
13466.059106,39,2510.43306
-29271.35403,200,2520.970985
12057.755629,45,2523.598653
-40000.0,200,2534.466407
13650.812567,37,2536.994642
10157.17162,56,2540.083209
-29394.902893,200,2550.789541
17538.549892,17,2551.838598
3722.655867,88,2556.614354
-29580.058396,200,2567.139448
16635.755971,21,2568.434497
17437.467381,17,2569.444909
18011.159414,13,2570.437416
15433.202776,27,2572.063309
16234.332831,23,2573.508948
-30400.420939,200,2586.504156
-29264.778712,200,2597.349725
12636.07728,42,2599.828185
-6145.902671,147,2607.963078
-30000.124149,200,2620.821089
-11431.976145,166,2629.598233
3936.184025,86,2634.222376
-28788.144625,200,2645.657921
8066.48766,67,2650.104416
-6561.089526,138,2657.7121
16646.573273,24,2659.180888
-40000.0,200,2672.398031
16023.389441,24,2673.914047
-29589.101661,200,2686.222629
16633.283684,23,2687.717299
7346.515104,70,2691.560539
-15837.733503,186,2701.137081
6247.642109,76,2705.879262
13304.139768,47,2708.67958
17431.817064,19,2710.173773
14467.227468,39,2712.523623
15840.25659,26,2714.128656
15352.206566,32,2715.932972
-29584.931086,200,2726.174881
13627.781178,39,2728.39312
-6853.446186,142,2736.529093
16533.831183,22,2737.758817
16837.600996,20,2738.779788
12439.505491,44,2741.183543
17238.709345,19,2742.334134
14529.666854,39,2744.76895
17833.828392,15,2745.614039
12544.213908,43,2748.288103
15222.977403,28,2749.8572
16622.211295,22,2751.162383
-29483.547106,200,2762.078753
12540.654439,42,2765.000022
-5724.196316,160,2774.103492
-6533.5377,140,2783.923582
15446.367468,28,2785.5721
17235.597348,19,2786.727525
15924.600902,25,2788.337729
-26569.855041,200,2801.590667
11861.988414,46,2804.088852
10769.941504,53,2806.87474
-40000.0,200,2817.83595
-25187.739438,200,2829.149473
17031.863032,21,2830.596457
9951.001878,62,2834.170234
7827.785077,66,2837.595485
634.788667,101,2842.666015
-39703.101994,200,2853.491414
17112.900907,19,2854.639185
14635.63475,34,2856.716282
-29477.933277,200,2866.821178
-40000.0,200,2878.60286
16439.076382,22,2880.038024
-39043.313333,200,2891.198653
-8743.04154,151,2900.535351
14329.402254,33,2902.279929
16238.91096,25,2903.755478
12133.349498,53,2906.68317
-28834.311978,200,2988.41572
10732.950169,51,2991.464727
-28496.598015,200,3005.226558
12558.400552,46,3007.90895
16632.119659,22,3009.249225
-29174.335867,200,3019.741373
-29265.839967,200,3030.305317
13340.706357,41,3032.638293
9637.371693,57,3035.918563
-29485.81891,200,3048.020744
-39693.33542,200,3058.491178
4820.793358,82,3062.877854
6137.701659,74,3067.16888
9254.224734,59,3070.555462
17637.505646,16,3071.534342
17227.583887,18,3072.719916
9142.091614,60,3076.659846
17630.545633,16,3077.644082
-3167.794355,120,3085.442843
16941.526376,20,3086.685508
16321.43498,23,3088.012685
15630.066301,26,3089.493125
12528.764844,42,3092.407259
-29151.815503,200,3102.071468
-4365.406786,127,3109.553516
6052.12765,75,3113.545094
14038.605126,38,3115.634604
17027.397261,20,3116.829661
11427.885775,47,3119.308709
5225.963892,78,3123.523297
-20678.549249,200,3135.508522
12261.1934,44,3137.866945
8738.237692,63,3141.413459
-6769.884509,138,3148.398443
15927.118808,25,3150.013766
-27576.814226,200,3160.138172
-39613.097672,200,3176.131862
-37969.564847,200,3187.449176
14026.897478,34,3189.642683
-25036.482682,200,3200.869051
17624.432328,16,3201.861876
18620.009579,10,3202.492691
-30752.962568,200,3214.389947
16145.70022,25,3215.809635
-28963.099661,200,3226.091278
-40000.0,200,3237.007622
4634.006903,84,3242.010966
11445.694279,48,3244.631855
-5381.209089,140,3252.869506
15728.700165,26,3254.343972
-40000.0,200,3264.88731
13249.634765,43,3267.888768
17649.184905,17,3268.88466
16456.101273,23,3270.154434
16027.861787,24,3271.535759
11555.992143,49,3274.522896
16137.239269,24,3275.970283
-39585.800771,200,3287.27672
-29368.048857,200,3297.687618
-27632.308265,200,3308.425445
15432.828631,29,3310.198167
-24986.019774,200,3321.46172
13010.715899,39,3323.824423
-27402.431575,200,3334.232288
16740.269702,22,3335.773915
15829.867089,25,3337.194117
-40000.0,200,3352.959239
15426.572733,29,3354.599928
-29586.015949,200,3365.257735
16725.144772,21,3366.47117
11771.642072,53,3369.611921
12265.731107,46,3372.205626
-32477.992482,200,3384.904798
3410.458607,94,3390.002011
-28187.506726,200,3400.930294
17833.408525,15,3401.890347
-29582.631498,200,3411.889344
-28863.401481,200,3422.341155
12531.376093,42,3424.606589
-40000.0,200,3436.681657
18034.317201,14,3437.580472
-4772.845789,131,3444.305657
-30001.755124,200,3457.336293
-28950.794651,200,3467.482438
8250.368393,64,3471.087174
-26451.123652,200,3481.62561
-27058.263182,200,3492.897905
16448.160496,23,3494.244274
-38387.156359,200,3505.370456
-28654.283698,200,3518.245815
11663.029986,53,3521.300689
5259.353482,90,3526.895907
-28967.959226,200,3539.526851
16461.827841,25,3541.184561
14860.632586,33,3543.133897
-29800.0,200,3556.716333
-29200.667918,200,3567.046019
17425.278544,17,3568.14819
15444.543505,28,3569.679711
4251.765137,98,3576.002688
15271.931811,31,3577.81506
-29578.394164,200,3588.913168
-28651.46193,200,3600.603171
16130.582697,25,3602.037787
14827.945081,30,3603.77976
-29581.687952,200,3614.54286
11667.138281,50,3617.420907
12351.99831,52,3620.666355
12922.540011,40,3622.957254
-8952.994545,151,3631.151442
-10065.930352,156,3640.110869
17839.533378,15,3641.055317
-30101.542483,200,3653.106054
17026.804701,19,3654.430593
-29374.941771,200,3665.174451
13629.259865,39,3667.318943
16450.599629,25,3668.814227
-29481.032117,200,3679.710509
14630.576108,31,3681.482446
15040.607519,30,3683.518082
16318.809565,23,3684.902086
17421.072986,17,3685.983933
15634.094403,26,3687.641092
-29585.119914,200,3700.014482
-22462.099395,200,3711.394571
16629.53261,21,3712.672746
-3401.66398,132,3720.030049
16623.434985,21,3721.275534
-29486.145108,200,3732.16813
-20955.541103,200,3743.60122
15855.549817,28,3745.34951
17435.592344,18,3746.47962
17031.565223,20,3747.63341
-21967.895255,200,3758.996468
-21510.966758,200,3771.614663
-28340.831043,200,3783.358371
-28754.599344,200,3795.474205
-23819.407475,200,3806.841878
10761.59015,53,3809.68035
-24149.786566,200,3820.532839
5868.328786,82,3825.456918
12158.101454,49,3828.03514
12135.167477,49,3831.02575
14336.503002,36,3833.151528
8210.920562,64,3836.90191
17037.366696,22,3838.670762
-28951.524626,200,3851.2922
-29178.728866,200,3862.297269
-19394.443242,200,3874.509923
-29583.892367,200,3887.270363
-29369.710852,200,3897.86888
-5259.565337,133,3905.055195
-29151.916988,200,3917.631529
15130.227656,29,3919.283246
-29159.836899,200,3930.855309
10746.273417,64,3934.995902
16334.659434,23,3936.441145
11743.486286,47,3939.73552
14333.900598,38,3942.075262
-27991.251223,200,3953.387565
12085.022251,50,3956.551045
16930.999954,21,3957.925418
-28887.040949,200,3970.668732
5161.035734,85,3975.390742
-28034.512726,200,3986.226767
15052.720085,36,3988.208381
16223.555537,23,3989.935065
17223.094184,19,3991.308113
17238.359056,19,3992.525463
-30301.681125,200,4006.342915
-29590.385823,200,4017.033599
-40000.0,200,4032.497108
-12205.184716,183,4042.689456
16445.862235,24,4044.141749
17532.598967,17,4045.207084
-29585.703009,200,4056.406787
-29487.709497,200,4068.189881
-8639.951176,151,4076.44697
-29368.861591,200,4087.620399
-40000.0,200,4104.66671
16646.880028,22,4106.057004
16834.160403,20,4107.303516
11345.428264,49,4110.094759
13725.551044,39,4112.541417
17726.467293,16,4113.627068
-23704.345554,200,4126.790406
16429.897571,22,4128.331033
-29493.64403,200,4140.195457
15910.312504,26,4141.798008
15974.59872,28,4143.537857
-23387.191518,200,4154.942752
5430.13425,77,4159.574523
-29371.464917,200,4171.253061
-29586.340868,200,4188.311732
16938.530717,22,4189.873169
8060.696747,70,4193.875827
-28365.176929,200,4205.002228
-29587.231524,200,4215.557372
11530.809718,47,4218.168904
-27613.834894,200,4229.987654
6430.00202,73,4234.001132
3378.354084,93,4239.613184
14319.742921,33,4241.508947
-29587.335938,200,4252.37846
6082.940055,79,4256.911494
-29287.656489,200,4271.610517
-29592.204613,200,4282.184475
-39788.745645,200,4293.478627
12783.366479,44,4296.426325
18034.283871,14,4297.327852
17139.998192,19,4298.534166
-29288.410181,200,4309.870644
10246.327571,54,4313.050997
-37903.865897,200,4325.565976
-28619.407494,200,4336.099759
17042.434967,20,4337.441404
16344.563249,24,4338.97357
17342.073888,19,4340.128724
-26786.757055,200,4350.669058
-26567.194176,200,4363.115945
14052.008631,37,4365.115515
16525.392985,22,4366.353087
8820.735568,67,4370.433534
9147.303988,64,4374.011757
6831.687968,71,4377.774962
-29587.538716,200,4388.855646
-22225.453718,200,4399.896568
-29588.443072,200,4416.470089
16834.512343,22,4417.829715
16738.680647,21,4419.023123
-13050.89369,172,4427.862722
-29581.583302,200,4438.898814
-28546.964609,200,4449.614356
-37118.078762,200,4460.786307
17629.602793,16,4461.70327
18116.12215,13,4462.511856
-28130.400823,200,4475.13609
10949.869444,51,4477.941621
17728.203237,17,4479.019413
11257.826076,50,4481.942423
8233.17515,63,4485.263016
12839.489862,41,4487.555831
-21668.214557,200,4499.823286
-22505.782558,200,4511.463137
16847.087582,21,4512.67116
14184.185734,38,4514.848001
-29084.972412,200,4525.524171
1749.117973,101,4531.064226
-28568.343473,200,4541.40819
16241.728027,24,4543.110641
17246.192336,19,4544.337215
-29371.217058,200,4554.523736
-26397.917755,200,4568.120403
-25190.621018,200,4579.890484
-35999.971954,200,4592.55412
10151.732601,56,4595.712437
-38959.285843,200,4608.139732
7469.223836,72,4611.899959
12936.331717,41,4614.130799
-28766.264477,200,4624.773176
-14856.690999,180,4634.115954
-29587.714179,200,4644.673916
-14575.176548,178,4654.216528
-29585.424625,200,4664.51025
16840.006837,21,4665.714179
7520.389743,67,4669.830421
16349.307509,25,4671.426114
-24364.422433,200,4683.860902
2663.676191,93,4688.866517
-29585.139805,200,4700.48707
17448.734188,18,4701.668053
15016.703028,29,4703.505432
-27983.328027,200,4713.862992
16031.891643,24,4715.236877
3266.699278,91,4720.419304
9091.795776,65,4724.514254
11252.140375,55,4727.717457
10227.350672,57,4730.874037
15735.851825,26,4732.3831
-29491.350218,200,4742.553781
2632.405432,91,4747.335488
17627.690883,16,4748.36974
4132.847274,84,4752.896027
-22368.220521,200,4764.373897
-20474.756748,200,4778.103071
5415.028365,79,4782.332412
-24642.810577,200,4793.806367
-369.043185,123,4800.823382
-29263.289919,200,4812.519645
-39563.442357,200,4828.524013
13780.546894,43,4831.229767
12531.464395,44,4833.727795
-29279.636191,200,4844.243786
14323.503608,34,4846.149211
3830.655179,91,4851.400069
-40000.0,200,4864.514423
17140.701056,20,4865.655955
11745.701259,47,4868.106483
17733.871854,16,4869.095372
11458.963212,48,4871.807319
-168.794295,105,4877.608551
16628.831367,21,4878.94155
-28957.279892,200,4889.617049
14042.804604,37,4892.788788
-28971.662763,200,4903.592755
-28393.715802,200,4914.328378
14649.850893,32,4916.210977
-28581.879242,200,4927.244779
-29177.44407,200,4938.096658
15732.479117,27,4939.641444
16223.014614,23,4940.938158
-28859.011003,200,4951.829217
15524.348988,27,4953.424828
13180.901663,44,4955.952679
8802.603872,62,4959.12637
13042.21177,41,4961.809159
10338.463463,57,4965.110342
-24873.909014,200,4975.90474
-29164.969534,200,4987.226804
15283.585519,31,4989.131102
17044.728302,20,4990.316634
12634.567111,41,4992.467332
4944.225091,82,4996.968477
16731.620771,21,4998.34549
15835.672237,26,4999.723479
-28955.238848,200,5010.320169
-20984.516868,200,5022.508085
17832.828407,15,5023.35662
13477.266302,43,5026.117413
5249.251164,79,5030.411944
-29278.726624,200,5041.392874
-28537.355643,200,5052.316634
15863.537811,28,5053.980785
13941.821222,36,5056.06917
-2465.861044,117,5063.258204
15143.647272,30,5065.010866
-39592.90626,200,5079.234787
16218.930774,24,5080.70392
8014.982464,69,5084.696192
-851.280647,112,5092.786735
-30101.734579,200,5106.87973
4862.544511,97,5112.912984
13633.630817,36,5115.134267
-28031.362782,200,5125.923016
-28565.917803,200,5136.967785
-28343.908779,200,5147.373448
-28770.102835,200,5158.59273
-29584.128643,200,5168.8492
17032.333807,19,5169.918737
-27519.174324,200,5180.986764
-1637.956116,118,5187.522325
-28210.814412,200,5198.696232
13236.015309,39,5200.978805
6280.139585,78,5205.652061
15429.243074,27,5207.13821
6763.943843,73,5211.462316
-24910.373139,200,5222.555553
17240.275932,19,5223.752947
7327.80628,70,5227.743289
-29381.33006,200,5239.252058
-29492.101864,200,5250.259765
-29587.860029,200,5262.185534
-39777.11196,200,5273.379375
-28936.101983,200,5284.181773
-31470.232729,200,5296.931463
13229.395758,39,5299.145715
-28328.687748,200,5310.482648
16136.427185,24,5311.908689
-2438.170411,122,5318.819732
-21591.575431,200,5330.1905
13340.722249,39,5332.570389
13739.153695,40,5335.102864
10324.371806,62,5339.142394
14950.612212,32,5341.346685
17436.601543,17,5342.444544
-25867.790214,200,5353.581615
15055.864077,31,5355.522742
