#{"t_start": 1595862463.168139, "env_id": "gripper-env-v0"}
r,s,l,t
0.0,0.15572232645403378,16,442.785176
1.0,0.15730337078651685,23,444.005334
0.0,0.15700934579439252,12,444.59791
0.0,0.15671641791044777,22,445.677253
0.0,0.1564245810055866,16,446.281906
0.0,0.15613382899628253,22,447.417844
0.0,0.15584415584415584,16,448.051195
0.0,0.15555555555555556,13,448.576142
0.0,0.15526802218114602,22,449.427115
1.0,0.15682656826568267,22,450.887239
0.0,0.15653775322283608,18,451.725745
0.0,0.15625,22,452.660979
0.0,0.1559633027522936,16,453.349765
0.0,0.15567765567765568,22,454.192537
0.0,0.15539305301645337,16,454.865398
0.0,0.1551094890510949,16,455.606924
0.0,0.15482695810564662,22,456.388206
0.0,0.15454545454545454,4,456.639996
0.0,0.1542649727767695,22,457.427026
0.0,0.1539855072463768,12,457.981918
1.0,0.15551537070524413,22,458.911036
1.0,0.15703971119133575,22,459.757789
0.0,0.15675675675675677,16,460.654022
0.0,0.1564748201438849,16,461.498138
0.0,0.1561938958707361,22,462.324615
0.0,0.15591397849462366,10,462.775245
0.0,0.1556350626118068,23,463.616459
0.0,0.15535714285714286,17,464.355963
0.0,0.15508021390374332,16,465.037066
0.0,0.15480427046263345,16,465.796429
0.0,0.15452930728241562,22,466.597692
0.0,0.15425531914893617,22,467.390356
0.0,0.15398230088495576,23,468.354121
0.0,0.15371024734982333,23,469.317551
0.0,0.15343915343915343,17,469.940243
1.0,0.15492957746478872,23,471.025951
0.0,0.1546572934973638,22,471.917462
0.0,0.1543859649122807,15,472.576679
0.0,0.15411558669001751,16,473.407518
0.0,0.15384615384615385,22,474.300202
0.0,0.15357766143106458,18,475.051831
0.0,0.15331010452961671,18,475.751436
1.0,0.15478260869565216,22,477.438182
0.0,0.1545138888888889,22,478.230909
0.0,0.15424610051993068,10,478.637691
0.0,0.15397923875432526,22,479.552389
0.0,0.153713298791019,12,480.063443
0.0,0.15344827586206897,22,480.885679
0.0,0.153184165232358,19,481.615068
0.0,0.15292096219931273,22,482.473872
0.0,0.15265866209262435,22,483.216435
0.0,0.1523972602739726,22,484.121362
0.0,0.15213675213675212,22,484.898517
0.0,0.15187713310580206,22,485.691613
0.0,0.151618398637138,7,486.056264
1.0,0.15306122448979592,22,487.308721
0.0,0.15280135823429541,22,491.24035
0.0,0.15254237288135594,22,492.20926
0.0,0.15228426395939088,19,492.931069
0.0,0.15202702702702703,15,493.965056
0.0,0.15177065767284992,22,494.836466
0.0,0.15151515151515152,9,495.270442
0.0,0.15126050420168066,8,495.647098
1.0,0.15268456375838926,22,496.775017
0.0,0.152428810720268,16,497.494634
0.0,0.15217391304347827,22,498.380238
0.0,0.15191986644407346,22,499.297752
0.0,0.15166666666666667,16,499.966113
0.0,0.15141430948419302,16,500.633718
0.0,0.1511627906976744,11,501.212778
0.0,0.15091210613598674,16,501.950202
0.0,0.15066225165562913,10,502.415259
0.0,0.15041322314049588,16,503.355794
0.0,0.15016501650165018,22,504.285143
1.0,0.1515650741350906,22,505.319052
0.0,0.1513157894736842,15,505.996345
0.0,0.1510673234811166,22,506.895794
0.0,0.15081967213114755,13,507.563381
0.0,0.15057283142389524,16,508.19177
0.0,0.1503267973856209,7,508.537701
1.0,0.15171288743882544,22,509.562307
1.0,0.15309446254071662,22,510.726894
0.0,0.15284552845528454,17,511.548715
0.0,0.1525974025974026,22,512.486702
0.0,0.15235008103727715,22,513.328531
0.0,0.15210355987055016,22,514.233981
0.0,0.1518578352180937,18,514.968685
1.0,0.1532258064516129,22,515.886351
0.0,0.1529790660225443,22,517.021269
0.0,0.1527331189710611,14,517.699275
0.0,0.15248796147672553,5,517.935059
0.0,0.15224358974358973,23,518.968422
0.0,0.152,17,519.735703
0.0,0.15175718849840256,22,520.584931
0.0,0.15151515151515152,22,521.367532
0.0,0.15127388535031847,18,522.100573
0.0,0.151033386327504,13,522.636419
0.0,0.15079365079365079,9,523.108433
0.0,0.15055467511885895,22,523.909018
0.0,0.15031645569620253,22,524.740288
1.0,0.15165876777251186,22,525.60991
0.0,0.15141955835962145,9,526.026206
0.0,0.15118110236220472,17,526.935442
0.0,0.1509433962264151,17,527.701087
1.0,0.152276295133438,22,528.85757
0.0,0.15203761755485892,13,529.498978
1.0,0.15336463223787167,22,530.4724
1.0,0.1546875,22,531.419351
0.0,0.1544461778471139,22,532.23398
0.0,0.1542056074766355,22,533.127203
0.0,0.15396578538102643,22,534.04144
1.0,0.15527950310559005,22,535.053332
0.0,0.15503875968992248,16,535.727825
1.0,0.1563467492260062,22,536.89634
0.0,0.1561051004636785,22,537.693505
0.0,0.1558641975308642,19,538.419257
0.0,0.15562403697996918,17,539.237459
1.0,0.15692307692307692,22,540.249011
0.0,0.15668202764976957,11,540.757093
1.0,0.1579754601226994,23,541.937724
0.0,0.15773353751914243,22,542.73939
1.0,0.15902140672782875,22,543.650809
0.0,0.15877862595419848,20,544.649182
0.0,0.15853658536585366,22,545.532404
0.0,0.1582952815829528,22,546.401195
0.0,0.1580547112462006,22,547.20912
0.0,0.15781487101669195,12,547.906176
0.0,0.15757575757575756,22,548.78649
0.0,0.1573373676248109,12,549.257231
0.0,0.15709969788519637,22,550.363922
0.0,0.1568627450980392,22,551.228965
0.0,0.1566265060240964,17,552.206883
0.0,0.15639097744360902,17,552.960815
0.0,0.15615615615615616,14,553.522218
0.0,0.15592203898050974,23,554.481641
0.0,0.15568862275449102,17,555.240097
0.0,0.1554559043348281,22,556.099668
0.0,0.15522388059701492,22,557.133581
0.0,0.15499254843517138,22,558.246246
0.0,0.15476190476190477,22,559.143731
0.0,0.15453194650817237,22,560.040444
0.0,0.1543026706231454,5,560.374728
0.0,0.15407407407407409,10,560.76779
0.0,0.15384615384615385,22,561.742151
0.0,0.1536189069423929,22,562.808355
0.0,0.15339233038348082,22,563.631233
0.0,0.15316642120765833,16,564.604548
1.0,0.15441176470588236,22,565.792557
0.0,0.15418502202643172,18,566.517697
0.0,0.15395894428152493,22,567.698445
0.0,0.15373352855051245,16,568.3313
0.0,0.15350877192982457,22,569.173159
0.0,0.15328467153284672,17,570.109532
1.0,0.15451895043731778,22,571.143851
1.0,0.15574963609898107,22,572.103605
0.0,0.1555232558139535,4,572.35473
1.0,0.1567489114658926,23,573.492467
0.0,0.1565217391304348,22,574.602583
0.0,0.15629522431259044,22,575.432613
0.0,0.15606936416184972,22,576.560519
1.0,0.15728715728715728,22,577.568051
0.0,0.15706051873198848,22,578.44335
0.0,0.15683453237410072,6,578.762557
0.0,0.15660919540229884,16,579.473984
0.0,0.1563845050215208,22,580.26755
0.0,0.15616045845272206,11,580.714866
0.0,0.15593705293276108,16,581.431436
0.0,0.15571428571428572,16,582.058948
1.0,0.15691868758915833,22,583.231799
1.0,0.1581196581196581,22,584.763825
0.0,0.15789473684210525,22,585.534746
1.0,0.1590909090909091,22,586.695316
0.0,0.15886524822695036,22,587.683445
1.0,0.16005665722379603,22,588.731507
0.0,0.15983026874115983,20,589.446846
0.0,0.1596045197740113,22,590.39278
1.0,0.1607898448519041,22,591.614461
1.0,0.1619718309859155,22,592.639134
0.0,0.1617440225035162,16,593.306237
0.0,0.16151685393258428,22,594.291121
1.0,0.16269284712482468,22,595.653552
0.0,0.16246498599439776,22,596.793022
0.0,0.16223776223776223,23,597.894591
0.0,0.16201117318435754,17,598.572929
0.0,0.16178521617852162,16,599.26262
0.0,0.1615598885793872,16,599.933668
0.0,0.16133518776077885,18,600.693891
0.0,0.16111111111111112,7,601.065521
0.0,0.1608876560332871,22,601.898711
0.0,0.16066481994459833,3,602.096485
0.0,0.16044260027662519,16,602.822922
0.0,0.16022099447513813,16,603.439395
0.0,0.16,22,604.316323
0.0,0.15977961432506887,22,605.203469
1.0,0.1609353507565337,23,606.196973
0.0,0.16071428571428573,11,606.69092
0.0,0.16049382716049382,11,607.279271
1.0,0.16164383561643836,22,608.542166
0.0,0.16142270861833105,17,609.326439
0.0,0.16120218579234974,22,610.614571
0.0,0.16098226466575716,16,611.7077
1.0,0.16212534059945505,23,612.760436
0.0,0.1619047619047619,22,614.023964
1.0,0.16304347826086957,23,615.159387
0.0,0.1628222523744912,22,615.969694
0.0,0.16260162601626016,15,616.644937
0.0,0.16238159675236807,23,617.47622
0.0,0.16216216216216217,8,618.095351
0.0,0.16194331983805668,3,618.266194
0.0,0.16172506738544473,18,619.025544
0.0,0.16150740242261102,16,619.831837
1.0,0.16263440860215053,22,620.8546
0.0,0.16241610738255033,22,621.69307
0.0,0.16219839142091153,22,622.522176
0.0,0.16198125836680052,22,623.381619
0.0,0.16176470588235295,22,624.208006
0.0,0.16154873164218958,16,624.816088
0.0,0.16133333333333333,22,625.932637
0.0,0.1611185086551265,16,626.67628
0.0,0.16090425531914893,22,627.509436
1.0,0.16201859229747675,22,628.896228
0.0,0.16180371352785147,17,629.674218
0.0,0.16158940397350993,22,630.508425
0.0,0.16137566137566137,22,631.789988
0.0,0.16116248348745046,10,632.202234
0.0,0.16094986807387862,22,633.361509
0.0,0.16073781291172595,22,634.225427
0.0,0.16052631578947368,17,635.180975
0.0,0.16031537450722733,22,637.302124
1.0,0.16141732283464566,22,638.381061
0.0,0.16120576671035386,10,638.934731
0.0,0.16099476439790575,17,639.696711
0.0,0.1607843137254902,6,640.01531
0.0,0.16057441253263707,17,640.727094
0.0,0.16036505867014342,22,641.642637
0.0,0.16015625,22,642.566483
0.0,0.1599479843953186,22,643.551207
0.0,0.15974025974025974,15,644.210135
0.0,0.15953307392996108,11,644.665402
0.0,0.15932642487046633,10,645.204088
0.0,0.1591203104786546,10,645.792378
0.0,0.15891472868217055,17,646.522389
1.0,0.16,22,647.469239
0.0,0.15979381443298968,22,648.348457
0.0,0.15958815958815958,13,648.982018
1.0,0.16066838046272494,22,649.94738
0.0,0.16046213093709885,12,650.59095
0.0,0.16025641025641027,16,651.221902
1.0,0.1613316261203585,22,653.413891
0.0,0.16112531969309463,23,654.340952
0.0,0.16091954022988506,8,654.734987
0.0,0.16071428571428573,22,655.64518
0.0,0.16050955414012738,15,656.23153
0.0,0.16030534351145037,19,656.983177
0.0,0.16010165184243966,18,657.711793
0.0,0.1598984771573604,17,658.450553
0.0,0.1596958174904943,11,659.050814
0.0,0.15949367088607594,16,659.803315
0.0,0.1592920353982301,17,660.455463
0.0,0.1590909090909091,16,661.088433
0.0,0.15889029003783103,19,661.987573
0.0,0.15869017632241814,22,663.104306
0.0,0.15849056603773584,22,663.993572
1.0,0.15954773869346733,22,665.043413
0.0,0.15934755332496864,22,665.939889
0.0,0.15914786967418545,22,666.698607
0.0,0.15894868585732166,22,667.703427
1.0,0.16,23,668.693818
0.0,0.15980024968789014,16,669.49711
0.0,0.1596009975062344,22,670.683323
1.0,0.16064757160647572,23,671.931465
0.0,0.16044776119402984,17,672.783252
1.0,0.16149068322981366,22,673.743912
0.0,0.16129032258064516,16,674.625106
0.0,0.161090458488228,22,675.506876
0.0,0.1608910891089109,22,676.258196
0.0,0.16069221260815822,10,676.673167
0.0,0.16049382716049382,22,677.440364
0.0,0.16029593094944514,18,678.200464
1.0,0.16133004926108374,22,679.595076
0.0,0.16113161131611317,22,680.498535
0.0,0.16093366093366093,13,681.044684
0.0,0.1607361963190184,16,681.801481
0.0,0.16053921568627452,22,683.009048
0.0,0.16034271725826194,23,684.159731
0.0,0.16014669926650366,16,684.805154
0.0,0.15995115995115994,7,685.169912
0.0,0.1597560975609756,17,685.937435
1.0,0.1607795371498173,23,686.9848
0.0,0.16058394160583941,16,688.117942
0.0,0.16038882138517618,17,689.005385
0.0,0.16019417475728157,16,689.732487
0.0,0.16,22,690.601097
0.0,0.15980629539951574,9,691.018764
0.0,0.1596130592503023,15,691.71162
0.0,0.15942028985507245,15,692.323817
1.0,0.16043425814234016,23,693.396865
0.0,0.1602409638554217,22,694.271631
0.0,0.16004813477737664,23,695.311396
1.0,0.16105769230769232,22,696.517913
0.0,0.1608643457382953,13,697.051502
0.0,0.1606714628297362,22,698.029979
0.0,0.16047904191616766,6,698.317112
0.0,0.16028708133971292,22,699.233981
0.0,0.16009557945041816,16,699.905328
0.0,0.15990453460620524,8,700.359342
0.0,0.15971394517282478,22,701.431278
1.0,0.16071428571428573,22,702.361443
0.0,0.1605231866825208,16,703.134435
0.0,0.16033254156769597,17,703.853019
0.0,0.1601423487544484,22,704.612508
0.0,0.15995260663507108,17,705.281529
0.0,0.15976331360946747,16,706.035163
0.0,0.1595744680851064,16,706.679365
0.0,0.15938606847697756,16,707.25898
0.0,0.15919811320754718,15,707.924045
0.0,0.15901060070671377,22,708.997676
0.0,0.1588235294117647,22,709.856267
0.0,0.15863689776733256,22,710.670412
0.0,0.15845070422535212,4,710.873565
0.0,0.15826494724501758,17,711.521877
0.0,0.15807962529274006,22,712.552584
0.0,0.15789473684210525,23,713.421818
0.0,0.15771028037383178,15,714.068478
0.0,0.15752625437572929,17,714.780961
0.0,0.15734265734265734,22,715.67886
1.0,0.15832363213038417,22,716.679857
0.0,0.15813953488372093,17,717.627459
0.0,0.15795586527293845,4,717.845209
1.0,0.15893271461716937,22,718.77833
0.0,0.15874855156431056,18,719.480251
0.0,0.15856481481481483,22,720.406362
0.0,0.15838150289017341,16,721.061606
1.0,0.15935334872979215,22,722.404489
0.0,0.15916955017301038,22,723.311523
0.0,0.15898617511520738,19,724.369371
0.0,0.15880322209436135,22,725.229465
0.0,0.15862068965517243,23,726.396532
0.0,0.1584385763490241,16,727.097764
1.0,0.15940366972477063,22,729.1098
0.0,0.15922107674684993,17,729.858283
0.0,0.15903890160183065,21,730.718281
0.0,0.15885714285714286,22,731.537375
1.0,0.1598173515981735,22,732.461091
0.0,0.15963511972633979,22,733.589875
0.0,0.15945330296127563,22,734.629443
0.0,0.15927189988623436,23,735.822871
0.0,0.1590909090909091,16,736.548132
1.0,0.16004540295119182,22,737.597419
0.0,0.1598639455782313,15,738.18676
1.0,0.16081540203850508,22,739.221117
0.0,0.16063348416289594,19,739.997364
1.0,0.1615819209039548,22,741.082232
0.0,0.1613995485327314,5,741.367069
0.0,0.161217587373168,22,742.223465
0.0,0.16103603603603603,10,742.753734
0.0,0.1608548931383577,22,743.597695
1.0,0.16179775280898875,22,744.769983
0.0,0.16161616161616163,16,745.519122
0.0,0.16143497757847533,16,746.252919
0.0,0.1612541993281075,23,747.389811
0.0,0.1610738255033557,16,748.333153
0.0,0.16089385474860335,12,748.928682
0.0,0.16071428571428573,22,749.823966
0.0,0.1605351170568562,16,750.49053
0.0,0.1603563474387528,22,751.336865
0.0,0.16017797552836485,22,752.09076
0.0,0.16,22,753.13868
0.0,0.1598224195338513,22,754.070675
0.0,0.15964523281596452,22,754.972255
0.0,0.15946843853820597,11,755.736132
0.0,0.1592920353982301,16,756.348759
0.0,0.1591160220994475,22,757.152885
0.0,0.15894039735099338,16,757.809023
0.0,0.1587651598676957,3,758.005036
1.0,0.15969162995594713,23,758.993925
0.0,0.15951595159515952,22,759.779398
0.0,0.15934065934065933,22,760.701163
1.0,0.1602634467618002,22,761.661514
0.0,0.1600877192982456,9,762.021063
0.0,0.15991237677984665,18,762.805151
0.0,0.15973741794310722,15,763.50012
0.0,0.15956284153005465,15,764.070856
0.0,0.15938864628820962,16,764.649476
0.0,0.15921483097055616,22,765.473047
0.0,0.15904139433551198,17,766.337911
0.0,0.1588683351468988,19,767.069047
0.0,0.15869565217391304,15,767.739201
0.0,0.15852334419109662,23,768.656169
0.0,0.15835140997830802,19,769.459516
1.0,0.15926327193932827,22,770.488089
0.0,0.1590909090909091,22,771.285691
0.0,0.1589189189189189,17,771.984828
0.0,0.1587473002159827,22,772.790555
0.0,0.15857605177993528,10,773.252562
0.0,0.1584051724137931,15,773.902878
0.0,0.15823466092572658,21,774.764956
0.0,0.15806451612903225,22,775.629027
1.0,0.158968850698174,22,776.737689
1.0,0.15987124463519314,22,777.738685
0.0,0.15969989281886388,22,779.408791
0.0,0.15952890792291222,16,780.028941
0.0,0.15935828877005348,14,780.597074
0.0,0.15918803418803418,19,781.335449
0.0,0.15901814300960512,16,781.988143
0.0,0.15884861407249468,22,782.741201
0.0,0.15867944621938232,22,783.662975
1.0,0.1595744680851064,22,784.645607
1.0,0.16046758767268862,22,785.712636
1.0,0.1613588110403397,22,786.76479
0.0,0.16118769883351008,17,787.511301
0.0,0.16101694915254236,22,788.341731
0.0,0.16084656084656085,22,789.148995
0.0,0.160676532769556,22,790.130244
0.0,0.16050686378035903,23,791.023612
0.0,0.16033755274261605,13,791.549444
0.0,0.1601685985247629,16,792.218434
0.0,0.16,17,792.912959
0.0,0.1598317560462671,10,793.393599
0.0,0.15966386554621848,21,794.312001
0.0,0.15949632738719832,16,794.975805
0.0,0.15932914046121593,15,795.706678
0.0,0.15916230366492146,6,795.959965
0.0,0.1589958158995816,17,796.844537
0.0,0.1588296760710554,22,797.720031
0.0,0.15866388308977036,16,798.34472
0.0,0.15849843587069865,22,799.254025
1.0,0.159375,22,800.142585
0.0,0.15920915712799166,17,800.885557
0.0,0.15904365904365905,3,801.098541
0.0,0.1588785046728972,16,801.745506
0.0,0.15871369294605808,14,802.325333
0.0,0.15854922279792746,10,802.723703
0.0,0.15838509316770186,22,803.5566
0.0,0.15822130299896586,22,804.457179
1.0,0.1590909090909091,22,805.358854
0.0,0.15892672858617132,14,805.921481
1.0,0.15979381443298968,22,806.859792
0.0,0.1596292481977343,1,807.033309
0.0,0.15946502057613168,16,807.659131
0.0,0.1593011305241521,16,808.282697
0.0,0.1591375770020534,23,809.143452
1.0,0.16,22,810.140096
0.0,0.1598360655737705,14,810.682097
1.0,0.16069600818833163,22,811.655564
1.0,0.16155419222903886,22,812.70333
0.0,0.16138917262512767,22,813.510339
0.0,0.16122448979591836,16,814.10835
0.0,0.16106014271151886,6,814.442402
0.0,0.16089613034623218,17,815.045831
0.0,0.1607324516785351,22,815.993845
0.0,0.16056910569105692,19,816.706342
0.0,0.16040609137055836,22,817.521176
0.0,0.16024340770791076,13,818.109498
0.0,0.160081053698075,17,818.975786
0.0,0.15991902834008098,16,819.679366
0.0,0.1597573306370071,22,820.465177
0.0,0.1595959595959596,12,820.986816
1.0,0.16044399596367306,22,822.037458
0.0,0.16028225806451613,22,823.193633
0.0,0.16012084592145015,22,823.988504
0.0,0.15995975855130784,14,824.875224
1.0,0.16080402010050251,22,825.933942
1.0,0.16164658634538154,22,826.971332
0.0,0.16148445336008024,22,827.828271
0.0,0.16132264529058116,22,828.599166
0.0,0.16116116116116116,16,829.725787
1.0,0.162,22,830.971935
1.0,0.163,22,831.896224
0.0,0.162,22,832.964455
1.0,0.162,22,834.596054
0.0,0.162,17,835.496365
0.0,0.162,15,836.149415
1.0,0.163,22,837.190205
0.0,0.163,22,838.155567
0.0,0.163,19,838.917726
0.0,0.163,23,839.833609
0.0,0.162,6,840.099258
0.0,0.162,23,841.08562
0.0,0.162,16,842.117455
1.0,0.163,22,843.142448
0.0,0.163,16,843.921262
0.0,0.163,22,844.702843
1.0,0.163,22,845.720661
0.0,0.163,16,846.416626
0.0,0.163,17,847.174376
0.0,0.163,11,847.680024
0.0,0.163,17,848.394894
0.0,0.163,16,849.208697
0.0,0.163,17,849.885749
0.0,0.163,22,850.747687
0.0,0.163,16,852.064332
0.0,0.163,17,852.891472
0.0,0.163,8,853.284357
0.0,0.163,9,853.778309
0.0,0.162,22,854.605817
0.0,0.162,15,855.258618
0.0,0.162,22,856.202756
0.0,0.162,22,857.051898
0.0,0.162,17,857.718798
0.0,0.162,16,858.478065
0.0,0.161,18,859.275167
0.0,0.161,22,860.765159
0.0,0.161,22,861.740019
0.0,0.161,22,863.028522
1.0,0.162,23,864.26935
1.0,0.162,22,865.359817
0.0,0.162,22,866.764335
0.0,0.162,22,868.149206
0.0,0.162,16,868.766067
0.0,0.162,23,870.049254
0.0,0.162,23,870.912658
0.0,0.161,22,871.682867
0.0,0.161,14,872.383553
1.0,0.162,23,873.486904
0.0,0.162,22,874.339671
0.0,0.162,11,874.77017
0.0,0.162,2,874.911695
0.0,0.162,22,875.749782
0.0,0.162,22,876.552862
0.0,0.162,9,876.981034
0.0,0.162,12,877.599818
0.0,0.162,22,878.432596
1.0,0.162,22,879.316644
0.0,0.162,22,880.165606
0.0,0.162,22,880.971677
0.0,0.162,16,881.623874
0.0,0.162,17,882.428383
0.0,0.162,22,883.259736
0.0,0.161,15,883.829957
0.0,0.161,22,884.775265
0.0,0.16,22,885.722376
0.0,0.16,5,886.074452
0.0,0.16,22,886.880721
0.0,0.16,16,887.52249
1.0,0.161,22,888.402581
0.0,0.161,19,889.162421
0.0,0.161,3,889.395241
0.0,0.161,22,890.447
0.0,0.16,8,890.793843
0.0,0.16,16,891.439189
0.0,0.16,5,891.726335
0.0,0.16,11,892.175495
0.0,0.16,18,892.864248
0.0,0.16,22,893.716071
0.0,0.16,22,894.617222
0.0,0.16,22,895.577513
0.0,0.16,18,896.249609
0.0,0.16,16,896.909395
1.0,0.16,22,897.780923
0.0,0.16,10,898.215597
0.0,0.16,22,899.022571
0.0,0.16,22,899.91339
0.0,0.16,22,900.857354
0.0,0.16,22,901.881839
0.0,0.16,22,902.866241
1.0,0.161,22,904.075499
0.0,0.161,22,905.314038
0.0,0.161,18,906.030177
0.0,0.161,22,906.931404
0.0,0.16,22,907.825806
0.0,0.159,16,908.496896
0.0,0.159,16,909.122851
1.0,0.159,22,910.22327
0.0,0.158,4,910.519339
0.0,0.158,7,910.925094
0.0,0.158,22,911.789646
0.0,0.158,16,912.476516
0.0,0.158,22,913.42092
0.0,0.158,16,914.127833
0.0,0.158,22,914.94568
0.0,0.158,16,915.622653
0.0,0.158,13,916.165207
0.0,0.158,22,917.011776
1.0,0.159,22,918.31782
1.0,0.16,22,919.638809
0.0,0.16,22,921.417181
0.0,0.16,22,922.2777
0.0,0.16,18,923.135102
0.0,0.16,22,924.141671
1.0,0.161,22,925.131562
0.0,0.161,10,925.556925
0.0,0.161,16,926.2073
0.0,0.161,11,926.822037
0.0,0.16,22,927.707067
0.0,0.16,5,927.959881
0.0,0.16,22,928.863599
0.0,0.159,12,929.305161
0.0,0.159,11,929.728096
1.0,0.16,23,930.795735
0.0,0.16,22,931.669853
0.0,0.159,22,932.422778
1.0,0.16,22,933.379202
0.0,0.16,16,934.154929
0.0,0.16,17,935.151693
0.0,0.16,16,935.771752
0.0,0.16,10,936.221351
1.0,0.161,22,937.13685
0.0,0.16,22,938.177947
0.0,0.16,22,938.941157
0.0,0.16,22,939.747933
0.0,0.16,22,940.537287
0.0,0.16,21,941.402696
0.0,0.16,18,942.209359
1.0,0.161,23,943.284399
0.0,0.161,17,943.986332
0.0,0.161,22,944.97576
0.0,0.16,16,945.725951
0.0,0.16,16,946.388124
0.0,0.16,13,946.957382
0.0,0.16,23,947.880923
0.0,0.16,17,948.645912
0.0,0.16,17,949.493085
0.0,0.16,22,950.353503
0.0,0.16,18,951.123051
0.0,0.159,23,952.035715
0.0,0.159,22,953.404096
0.0,0.159,14,953.994801
0.0,0.159,14,954.610052
0.0,0.159,22,955.475557
0.0,0.159,17,956.182594
0.0,0.159,22,957.072945
0.0,0.159,16,957.732425
0.0,0.159,9,958.110677
0.0,0.159,16,958.745131
0.0,0.159,22,959.5321
0.0,0.159,22,960.550267
1.0,0.16,22,961.565434
0.0,0.159,22,962.415363
0.0,0.159,18,963.105064
0.0,0.159,22,963.955557
0.0,0.159,22,964.715302
0.0,0.159,22,965.463105
0.0,0.159,16,966.655986
0.0,0.159,16,967.302986
0.0,0.158,22,968.346664
0.0,0.157,9,968.783342
0.0,0.156,8,969.149735
1.0,0.157,22,970.122554
1.0,0.158,22,971.201542
0.0,0.158,23,972.23002
0.0,0.158,17,972.962271
0.0,0.157,11,973.40528
0.0,0.157,1,973.551971
0.0,0.157,22,974.486755
0.0,0.157,16,975.176589
1.0,0.158,22,976.203067
1.0,0.159,22,977.17497
1.0,0.16,22,979.202226
0.0,0.16,22,980.195396
0.0,0.16,16,981.029678
0.0,0.16,22,981.869866
0.0,0.16,22,982.669039
0.0,0.159,22,983.458643
0.0,0.159,22,984.325561
0.0,0.159,16,985.005825
0.0,0.159,21,986.035604
0.0,0.159,22,986.829257
0.0,0.159,22,987.697896
0.0,0.159,22,988.507634
0.0,0.159,22,989.348142
0.0,0.159,22,990.555918
0.0,0.159,17,991.22988
0.0,0.159,22,992.232106
0.0,0.158,17,993.008078
0.0,0.158,16,993.734998
0.0,0.158,23,994.627717
0.0,0.158,22,995.644884
0.0,0.158,22,996.461374
0.0,0.158,22,997.284245
0.0,0.158,22,998.130201
0.0,0.157,22,998.980392
0.0,0.157,5,999.228154
0.0,0.157,15,999.895578
1.0,0.158,22,1000.974464
1.0,0.159,22,1002.110695
0.0,0.159,9,1002.653052
0.0,0.159,22,1003.574365
0.0,0.158,12,1004.12335
0.0,0.158,12,1004.536254
0.0,0.157,22,1005.340296
1.0,0.158,22,1006.285024
0.0,0.158,22,1007.106629
0.0,0.158,11,1007.685694
0.0,0.158,22,1008.490968
0.0,0.158,9,1008.947227
0.0,0.158,22,1009.97416
0.0,0.158,22,1010.885834
0.0,0.158,15,1011.487153
0.0,0.157,11,1012.060037
0.0,0.156,16,1012.995878
0.0,0.155,15,1013.617223
0.0,0.155,22,1014.506254
0.0,0.155,17,1015.215129
0.0,0.155,22,1016.047141
0.0,0.155,10,1016.570479
0.0,0.155,17,1017.26499
0.0,0.155,10,1017.728305
0.0,0.155,16,1018.342258
0.0,0.155,22,1019.176025
0.0,0.155,16,1019.829288
0.0,0.154,22,1020.811775
0.0,0.154,17,1021.584587
0.0,0.154,22,1022.500923
0.0,0.154,22,1023.340861
0.0,0.154,12,1023.855737
0.0,0.154,22,1024.727352
0.0,0.153,22,1025.636533
0.0,0.152,9,1026.170325
0.0,0.152,22,1027.507864
0.0,0.152,22,1028.432362
0.0,0.152,22,1029.336304
0.0,0.152,5,1029.708377
1.0,0.153,23,1030.720501
0.0,0.153,22,1031.884969
0.0,0.153,16,1032.492903
0.0,0.153,19,1033.773026
1.0,0.154,22,1035.005986
0.0,0.154,22,1036.134263
0.0,0.154,8,1036.554426
0.0,0.154,22,1037.383018
1.0,0.154,22,1038.30088
0.0,0.154,22,1039.221005
0.0,0.154,17,1040.051744
1.0,0.155,22,1041.233102
0.0,0.155,3,1041.529249
0.0,0.154,16,1042.259437
0.0,0.154,22,1043.120837
1.0,0.155,22,1044.13651
0.0,0.155,22,1045.096991
0.0,0.155,22,1046.025579
0.0,0.154,16,1046.67102
0.0,0.154,22,1047.618269
0.0,0.154,18,1048.334648
0.0,0.154,23,1049.342438
0.0,0.154,11,1049.855377
0.0,0.154,17,1050.696443
1.0,0.155,22,1051.870309
0.0,0.155,17,1052.552387
0.0,0.155,22,1053.439393
0.0,0.155,22,1054.292591
0.0,0.155,22,1055.163708
0.0,0.155,15,1055.717829
0.0,0.154,22,1056.715
0.0,0.153,3,1056.900525
0.0,0.153,17,1057.704149
0.0,0.152,22,1058.522763
0.0,0.152,23,1059.690432
0.0,0.152,17,1060.61154
0.0,0.152,22,1061.414391
0.0,0.151,16,1062.127242
0.0,0.15,13,1063.110521
0.0,0.15,22,1063.995639
0.0,0.15,22,1064.960133
0.0,0.15,22,1065.786644
1.0,0.151,23,1067.031979
0.0,0.151,22,1068.023013
1.0,0.152,22,1069.315866
0.0,0.152,22,1070.126169
0.0,0.152,22,1071.015385
0.0,0.152,22,1071.973471
