#{"t_start": 1597053065.1545777, "env_id": "gripper-env-v0"}
total_timesteps,episodes,success_rate,time_spent_exploring,mean_100rew,mean_loss,mean_td_errors,current_lr
3272716,83492,0.86,9,0.9,0.00027024891,0.036573872,0.0001
3272892,83496,0.86,9,0.9,0.0003555881,0.040614855,0.0001
3273068,83500,0.86,9,0.9,0.00037234914,0.04468648,0.0001
3273244,83504,0.87,9,0.9,0.010383389,0.086522184,0.0001
3273420,83508,0.88,9,0.9,0.00052418734,0.046152465,0.0001
3273587,83512,0.89,9,0.9,0.0007908551,0.0438977,0.0001
3273763,83516,0.88,9,0.9,0.00037471863,0.039909355,0.0001
3273939,83520,0.88,9,0.9,0.00042347293,0.04593291,0.0001
3274115,83524,0.88,9,0.9,0.00023175587,0.034221545,0.0001
3274284,83528,0.87,9,0.9,0.00944706,0.06730185,0.0001
3274460,83532,0.89,9,0.9,0.0009110713,0.056673832,0.0001
3274636,83536,0.89,9,0.9,0.0007619564,0.0480112,0.0001
3274812,83540,0.89,9,0.9,0.0010453723,0.050040275,0.0001
3274988,83544,0.9,9,0.9,0.015731767,0.09206095,0.0001
3275140,83548,0.9,9,0.9,0.0005119117,0.04889356,0.0001
3275316,83552,0.9,9,0.9,0.0003911528,0.043967124,0.0001
3275492,83556,0.9,9,0.9,0.00029321015,0.039462164,0.0001
3275668,83560,0.9,9,0.9,0.00029604105,0.035560377,0.0001
3275844,83564,0.91,9,0.9,0.00046509533,0.04564048,0.0001
3276014,83568,0.9,9,0.9,0.0002978795,0.038131326,0.0001
3276187,83572,0.9,9,0.9,0.00033973914,0.039213073,0.0001
3276363,83576,0.91,9,0.9,0.014952809,0.083167605,0.0001
3276537,83580,0.91,9,0.9,0.0004762971,0.044659957,0.0001
3276713,83584,0.92,9,0.9,0.0003297595,0.0415799,0.0001
3276889,83588,0.92,9,0.9,0.00034179003,0.04039997,0.0001
3277062,83592,0.91,9,0.9,0.002882009,0.062488113,0.0001
3277238,83596,0.91,9,0.9,0.00051796925,0.049394846,0.0001
3277408,83600,0.9,9,0.9,0.00033514446,0.042248644,0.0001
3277584,83604,0.9,9,0.9,0.00045591462,0.04279404,0.0001
3277760,83608,0.9,9,0.9,0.010076614,0.081402145,0.0001
3277936,83612,0.91,9,0.9,0.00066415453,0.04867688,0.0001
3278112,83616,0.92,9,0.9,0.00047964542,0.045197632,0.0001
3278284,83620,0.91,9,0.9,0.00025999465,0.037278354,0.0001
3278460,83624,0.91,9,0.9,0.00032862788,0.04306083,0.0001
3278636,83628,0.92,9,0.9,0.00027672137,0.038747843,0.0001
3278812,83632,0.92,9,0.9,0.00057469436,0.043792434,0.0001
3278988,83636,0.93,9,0.9,0.0003117045,0.040364116,0.0001
3279164,83640,0.93,9,0.9,0.00027846734,0.036267556,0.0001
3279340,83644,0.93,9,0.9,0.00028455298,0.0391899,0.0001
3279509,83648,0.93,9,0.9,0.00021460727,0.032323092,0.0001
3279679,83652,0.91,9,0.9,0.00071043253,0.048380204,0.0001
3279855,83656,0.91,9,0.9,0.00052101084,0.045467827,0.0001
3280031,83660,0.91,9,0.9,0.0003859314,0.045614414,0.0001
3280201,83664,0.9,9,0.9,0.00074161886,0.05142697,0.0001
3280377,83668,0.91,9,0.9,0.010340846,0.09459603,0.0001
3280553,83672,0.92,9,0.9,0.00058609806,0.042647976,0.0001
3280729,83676,0.92,9,0.9,0.00042082346,0.04361981,0.0001
3280902,83680,0.92,9,0.9,0.00027619908,0.039552696,0.0001
3281078,83684,0.92,9,0.9,0.00037395392,0.04032614,0.0001
3281254,83688,0.92,9,0.9,0.00032088393,0.040432256,0.0001
3281430,83692,0.92,9,0.9,0.00026511506,0.03827582,0.0001
3281603,83696,0.91,9,0.9,0.021195631,0.11681409,0.0001
3281779,83700,0.92,9,0.9,0.00040666093,0.031163167,0.0001
3281955,83704,0.92,9,0.9,0.0003231646,0.041212,0.0001
3282131,83708,0.92,9,0.9,0.0002830454,0.038446903,0.0001
3282303,83712,0.91,9,0.9,0.00061304163,0.050199643,0.0001
3282472,83716,0.9,9,0.9,0.014377611,0.093978554,0.0001
3282642,83720,0.9,9,0.9,0.00039091855,0.039228074,0.0001
3282818,83724,0.89,9,0.9,0.00034903304,0.037964802,0.0001
3282981,83728,0.88,9,0.9,0.00038699465,0.04512459,0.0001
3283157,83732,0.88,9,0.9,0.0003572383,0.042291623,0.0001
3283333,83736,0.88,9,0.9,0.014444645,0.08829903,0.0001
3283509,83740,0.88,9,0.9,0.00022378114,0.036103193,0.0001
3283685,83744,0.88,9,0.9,0.00061538705,0.05417747,0.0001
3283861,83748,0.89,9,0.9,0.00048654614,0.048803363,0.0001
3284029,83752,0.9,9,0.9,0.0005037644,0.03801521,0.0001
3284200,83756,0.89,9,0.9,0.00044094515,0.041727155,0.0001
3284376,83760,0.89,9,0.9,0.017513016,0.11451957,0.0001
3284552,83764,0.89,9,0.9,0.00043417292,0.043409374,0.0001
3284728,83768,0.89,9,0.9,0.0009891691,0.0631807,0.0001
3284904,83772,0.89,9,0.9,0.0005262204,0.049551677,0.0001
3285080,83776,0.89,9,0.9,0.00083483825,0.045086928,0.0001
3285256,83780,0.89,9,0.9,0.00043239616,0.043330062,0.0001
3285432,83784,0.89,9,0.9,0.00047601908,0.04735438,0.0001
3285608,83788,0.88,9,0.9,0.00029907073,0.04109646,0.0001
3285784,83792,0.89,9,0.9,0.00095821824,0.0522756,0.0001
3285960,83796,0.9,9,0.9,0.00045361248,0.049417105,0.0001
3286136,83800,0.9,9,0.9,0.004608142,0.06242702,0.0001
3286304,83804,0.89,9,0.9,0.0003823628,0.038616795,0.0001
3286469,83808,0.87,9,0.9,0.00048319728,0.038031768,0.0001
3286645,83812,0.88,9,0.9,0.0005717364,0.05025422,0.0001
3286811,83816,0.87,9,0.9,0.0005341245,0.048236072,0.0001
3286987,83820,0.88,9,0.9,0.0004294027,0.043679446,0.0001
3287163,83824,0.88,9,0.9,0.00049967563,0.049964994,0.0001
3287333,83828,0.87,9,0.9,0.010344002,0.087012716,0.0001
3287509,83832,0.87,9,0.9,0.0008116003,0.055393986,0.0001
3287685,83836,0.86,9,0.9,0.0076423762,0.07825884,0.0001
3287862,83840,0.86,9,0.9,0.0005139614,0.044010367,0.0001
3288038,83844,0.85,9,0.8,0.0034086348,0.063960254,0.0001
3288214,83848,0.85,9,0.8,0.0005579482,0.045207076,0.0001
3288383,83852,0.85,9,0.8,0.022334147,0.13384494,0.0001
3288559,83856,0.85,9,0.8,0.012230943,0.08746594,0.0001
3288735,83860,0.84,9,0.8,0.00070192094,0.05603361,0.0001
3288911,83864,0.85,9,0.8,0.011842817,0.08530781,0.0001
3289065,83868,0.83,9,0.8,0.0004781566,0.04349896,0.0001
3289241,83872,0.82,9,0.8,0.0004466922,0.046976414,0.0001
3289417,83876,0.81,9,0.8,0.00035237893,0.04097454,0.0001
3289588,83880,0.81,9,0.8,0.00020296974,0.032067895,0.0001
3289764,83884,0.81,9,0.8,0.00039670756,0.04233926,0.0001
3289940,83888,0.82,9,0.8,0.00030538286,0.037437517,0.0001
3290116,83892,0.8,9,0.8,0.0011519748,0.049100827,0.0001
3290292,83896,0.8,9,0.8,0.0002506615,0.03533292,0.0001
3290468,83900,0.8,9,0.8,0.00038967526,0.044560254,0.0001
3290644,83904,0.81,9,0.8,0.007958395,0.06939114,0.0001
3290820,83908,0.82,9,0.8,0.0004179718,0.047853444,0.0001
3290996,83912,0.82,9,0.8,0.00042480353,0.038334876,0.0001
3291172,83916,0.84,9,0.8,0.00031333108,0.040151026,0.0001
3291342,83920,0.83,9,0.8,0.00058637164,0.04889321,0.0001
3291518,83924,0.84,9,0.8,0.00040072025,0.039218366,0.0001
3291694,83928,0.85,9,0.8,0.00035287038,0.038729165,0.0001
3291870,83932,0.85,9,0.8,0.00024693404,0.037393257,0.0001
3292046,83936,0.86,9,0.9,0.0002962365,0.040366493,0.0001
3292222,83940,0.86,9,0.9,0.00062905694,0.04295423,0.0001
3292398,83944,0.87,9,0.9,0.0003781279,0.039598987,0.0001
3292574,83948,0.87,9,0.9,0.0004312951,0.047256134,0.0001
3292750,83952,0.88,9,0.9,0.0075163185,0.07894638,0.0001
3292926,83956,0.89,9,0.9,0.00039734278,0.04001863,0.0001
3293099,83960,0.89,9,0.9,0.00072061684,0.05288279,0.0001
3293275,83964,0.88,9,0.9,0.00051072054,0.046917066,0.0001
3293451,83968,0.89,9,0.9,0.0013009309,0.05632154,0.0001
3293628,83972,0.9,9,0.9,0.0003770891,0.04113217,0.0001
3293801,83976,0.9,9,0.9,0.000517257,0.041599087,0.0001
3293977,83980,0.91,9,0.9,0.0004666031,0.04496351,0.0001
3294153,83984,0.9,9,0.9,0.012423322,0.07604146,0.0001
3294326,83988,0.89,9,0.9,0.0002569159,0.033730496,0.0001
3294502,83992,0.91,9,0.9,0.0002476956,0.03631408,0.0001
3294678,83996,0.91,9,0.9,0.00019354103,0.032477804,0.0001
3294854,84000,0.91,9,0.9,0.00037979323,0.042399168,0.0001
3295030,84004,0.91,9,0.9,0.00042268523,0.04141288,0.0001
3295201,84008,0.91,9,0.9,0.00027468594,0.035196308,0.0001
3295377,84012,0.91,9,0.9,0.00045372112,0.046185873,0.0001
3295553,84016,0.91,9,0.9,0.00081375777,0.048554283,0.0001
3295723,84020,0.91,9,0.9,0.00023563532,0.030533576,0.0001
3295893,84024,0.9,9,0.9,0.00025159863,0.036179125,0.0001
3296069,84028,0.91,9,0.9,0.0006028459,0.053990193,0.0001
3296245,84032,0.91,9,0.9,0.0004503507,0.047800206,0.0001
3296421,84036,0.9,9,0.9,0.0002982857,0.036457896,0.0001
3296590,84040,0.88,9,0.9,0.01358729,0.09089042,0.0001
3296766,84044,0.87,9,0.9,0.00048302673,0.042902254,0.0001
3296942,84048,0.87,9,0.9,0.00035654026,0.040331706,0.0001
3297118,84052,0.86,9,0.9,0.00024552873,0.035277657,0.0001
3297294,84056,0.86,9,0.9,0.0005469362,0.047043927,0.0001
3297470,84060,0.87,9,0.9,0.00030692518,0.037758168,0.0001
3297646,84064,0.88,9,0.9,0.00027002604,0.038134612,0.0001
3297817,84068,0.88,9,0.9,0.0010550462,0.057872802,0.0001
3297993,84072,0.88,9,0.9,0.00018689226,0.02892067,0.0001
3298169,84076,0.89,9,0.9,0.00028749654,0.037523217,0.0001
3298345,84080,0.88,9,0.9,0.00070142344,0.04165808,0.0001
3298521,84084,0.89,9,0.9,0.00022403552,0.031867974,0.0001
3298697,84088,0.9,9,0.9,0.0003233943,0.037783906,0.0001
3298873,84092,0.9,9,0.9,0.00029864238,0.043015156,0.0001
3299049,84096,0.9,9,0.9,0.0015258943,0.05547477,0.0001
3299225,84100,0.9,9,0.9,0.0004045862,0.042942032,0.0001
3299393,84104,0.89,9,0.9,0.0005290804,0.055732816,0.0001
3299569,84108,0.9,9,0.9,0.0003573952,0.041417636,0.0001
3299745,84112,0.9,9,0.9,0.008881377,0.07623118,0.0001
3299921,84116,0.89,9,0.9,0.010309833,0.08591609,0.0001
3300097,84120,0.9,9,0.9,0.0018025576,0.06791796,0.0001
3300273,84124,0.91,9,0.9,0.00073235575,0.048855096,0.0001
3300449,84128,0.91,9,0.9,0.00043609156,0.048099414,0.0001
3300625,84132,0.91,9,0.9,0.00034617595,0.04387506,0.0001
3300801,84136,0.92,9,0.9,0.0004342284,0.048101906,0.0001
3300977,84140,0.94,9,0.9,0.00046931335,0.047845088,0.0001
3301153,84144,0.95,9,0.9,0.00041165247,0.049232915,0.0001
3301330,84148,0.95,9,0.9,0.0003581025,0.03837411,0.0001
3301506,84152,0.95,9,0.9,0.0005730054,0.05063725,0.0001
3301682,84156,0.95,9,0.9,0.00053523754,0.046944804,0.0001
3301846,84160,0.94,9,0.9,0.0005273194,0.046161264,0.0001
3302022,84164,0.94,9,0.9,0.00058642507,0.048567433,0.0001
3302198,84168,0.95,9,0.9,0.0007572366,0.046838902,0.0001
3302374,84172,0.95,9,0.9,0.00023476966,0.034856588,0.0001
3302546,84176,0.93,9,0.9,0.0004924808,0.050278664,0.0001
3302722,84180,0.94,9,0.9,0.00035377636,0.04061625,0.0001
3302898,84184,0.94,9,0.9,0.000338775,0.0430474,0.0001
3303074,84188,0.94,9,0.9,0.00057744235,0.0463461,0.0001
3303250,84192,0.93,9,0.9,0.000481502,0.041832242,0.0001
3303426,84196,0.93,9,0.9,0.009957286,0.069374524,0.0001
3303602,84200,0.92,9,0.9,0.00025983187,0.03651354,0.0001
3303778,84204,0.93,9,0.9,0.019422559,0.10730918,0.0001
3303954,84208,0.93,9,0.9,0.0004930344,0.046219043,0.0001
3304130,84212,0.93,9,0.9,0.014332238,0.076853305,0.0001
3304306,84216,0.94,9,0.9,0.00038100913,0.03709238,0.0001
3304482,84220,0.94,9,0.9,0.0011720038,0.051901776,0.0001
3304658,84224,0.94,9,0.9,0.0004382269,0.04394311,0.0001
3304834,84228,0.94,9,0.9,0.00031590846,0.038559392,0.0001
3305010,84232,0.93,9,0.9,0.00030184307,0.03639762,0.0001
3305186,84236,0.93,9,0.9,0.00020399095,0.03204677,0.0001
3305362,84240,0.93,9,0.9,0.00059677195,0.05405443,0.0001
3305538,84244,0.93,9,0.9,0.0004516851,0.04267792,0.0001
3305714,84248,0.93,9,0.9,0.00039404127,0.038094983,0.0001
3305884,84252,0.92,9,0.9,0.0009097314,0.04673843,0.0001
3306054,84256,0.91,9,0.9,0.00047291242,0.049863677,0.0001
3306230,84260,0.91,9,0.9,0.010246489,0.08179714,0.0001
3306406,84264,0.9,9,0.9,0.0120497625,0.08056861,0.0001
3306574,84268,0.89,9,0.9,0.0004897515,0.043571364,0.0001
3306750,84272,0.89,9,0.9,0.00028636193,0.039020307,0.0001
3306926,84276,0.9,9,0.9,0.00078509655,0.04403816,0.0001
3307102,84280,0.89,9,0.9,0.000388299,0.046134803,0.0001
3307274,84284,0.87,9,0.9,0.000671132,0.05095333,0.0001
3307450,84288,0.87,9,0.9,0.00025688414,0.03798814,0.0001
3307622,84292,0.87,9,0.9,0.000579104,0.051167697,0.0001
3307794,84296,0.86,9,0.9,0.00041205293,0.049783565,0.0001
3307964,84300,0.86,9,0.9,0.0003393523,0.042315397,0.0001
3308132,84304,0.84,9,0.8,0.0005316375,0.044665188,0.0001
3308308,84308,0.84,9,0.8,0.000523088,0.052204967,0.0001
3308484,84312,0.84,9,0.8,0.014086006,0.09044792,0.0001
3308658,84316,0.83,9,0.8,0.01105922,0.07359329,0.0001
3308834,84320,0.82,9,0.8,0.00034700613,0.038243815,0.0001
3309000,84324,0.81,9,0.8,0.0004445273,0.045098454,0.0001
3309176,84328,0.8,9,0.8,0.0004003031,0.04115013,0.0001
3309352,84332,0.81,9,0.8,0.011505434,0.07964802,0.0001
3309522,84336,0.8,9,0.8,0.007801642,0.06597027,0.0001
3309698,84340,0.8,9,0.8,0.00031596614,0.03541729,0.0001
3309871,84344,0.79,9,0.8,0.00034179687,0.04005155,0.0001
3310047,84348,0.79,9,0.8,0.00043760482,0.04692364,0.0001
3310205,84352,0.8,9,0.8,0.00032077008,0.039262854,0.0001
3310381,84356,0.81,9,0.8,0.00039078505,0.043171316,0.0001
3310555,84360,0.79,9,0.8,0.0003189563,0.04126912,0.0001
3310731,84364,0.8,9,0.8,0.00039673195,0.044214815,0.0001
3310904,84368,0.8,9,0.8,0.00059531495,0.052180767,0.0001
3311080,84372,0.8,9,0.8,0.0008916041,0.062616035,0.0001
3311256,84376,0.81,9,0.8,0.00047748338,0.050293494,0.0001
3311432,84380,0.82,9,0.8,0.00042092794,0.045150094,0.0001
3311608,84384,0.83,9,0.8,0.008274438,0.075217225,0.0001
3311784,84388,0.82,9,0.8,0.00033853803,0.032391537,0.0001
3311960,84392,0.82,9,0.8,0.00039130053,0.043613084,0.0001
3312136,84396,0.83,9,0.8,0.0003198624,0.039076887,0.0001
3312312,84400,0.84,9,0.8,0.009768203,0.08805154,0.0001
3312488,84404,0.86,9,0.9,0.0005065201,0.051622998,0.0001
3312664,84408,0.85,9,0.8,0.00038448058,0.044905264,0.0001
3312840,84412,0.85,9,0.8,0.00021346046,0.03303162,0.0001
3313016,84416,0.86,9,0.9,0.012643479,0.082182676,0.0001
3313192,84420,0.87,9,0.9,0.0005684119,0.051314212,0.0001
3313368,84424,0.87,9,0.9,0.00028819178,0.03660007,0.0001
3313544,84428,0.87,9,0.9,0.0004596995,0.047539625,0.0001
3313720,84432,0.87,9,0.9,0.00041286528,0.045459904,0.0001
3313896,84436,0.88,9,0.9,0.00046774885,0.051930375,0.0001
3314072,84440,0.87,9,0.9,0.00034476322,0.038353786,0.0001
3314239,84444,0.87,9,0.9,0.00047058612,0.04705678,0.0001
3314415,84448,0.87,9,0.9,0.0014143618,0.054498658,0.0001
3314591,84452,0.88,9,0.9,0.0003296754,0.036969006,0.0001
3314767,84456,0.88,9,0.9,0.00024134773,0.031972647,0.0001
3314943,84460,0.91,9,0.9,0.00045169308,0.04854332,0.0001
3315119,84464,0.91,9,0.9,0.00047636405,0.051208552,0.0001
3315289,84468,0.91,9,0.9,0.013432926,0.098079786,0.0001
3315462,84472,0.89,9,0.9,0.011778196,0.10464716,0.0001
3315638,84476,0.89,9,0.9,0.0148155745,0.093677714,0.0001
3315814,84480,0.88,9,0.9,0.011156651,0.10109626,0.0001
3315985,84484,0.88,9,0.9,0.0006205486,0.051187374,0.0001
3316161,84488,0.88,9,0.9,0.00043388666,0.044524465,0.0001
3316331,84492,0.88,9,0.9,0.0008873758,0.053009845,0.0001
3316507,84496,0.88,9,0.9,0.00029133327,0.039261077,0.0001
3316683,84500,0.88,9,0.9,0.0007547568,0.055327307,0.0001
3316854,84504,0.86,9,0.9,0.00044261204,0.047776803,0.0001
3317028,84508,0.86,9,0.9,0.0002997786,0.03648608,0.0001
3317204,84512,0.86,9,0.9,0.00052887783,0.051613532,0.0001
3317380,84516,0.86,9,0.9,0.000551598,0.05202493,0.0001
3317553,84520,0.85,9,0.8,0.0010765427,0.06458613,0.0001
3317729,84524,0.86,9,0.9,0.0007090656,0.05895526,0.0001
3317905,84528,0.87,9,0.9,0.000537626,0.051459964,0.0001
3318081,84532,0.87,9,0.9,0.00029479768,0.039920133,0.0001
3318257,84536,0.87,9,0.9,0.0010888281,0.050467934,0.0001
3318433,84540,0.88,9,0.9,0.00030289052,0.042682458,0.0001
3318609,84544,0.89,9,0.9,0.008136423,0.0789721,0.0001
3318785,84548,0.88,9,0.9,0.00035384367,0.044870444,0.0001
3318961,84552,0.87,9,0.9,0.0006844326,0.051888965,0.0001
3319135,84556,0.86,9,0.9,0.0010654863,0.052042183,0.0001
3319311,84560,0.86,9,0.9,0.00030536056,0.03895637,0.0001
3319487,84564,0.86,9,0.9,0.00050015136,0.049969904,0.0001
3319657,84568,0.85,9,0.8,0.000450454,0.0434596,0.0001
3319811,84572,0.86,9,0.9,0.0008576048,0.05443023,0.0001
3319987,84576,0.86,9,0.9,0.00088475435,0.052098174,0.0001
3320163,84580,0.86,9,0.9,0.0005271149,0.050993107,0.0001
3320337,84584,0.86,9,0.9,0.00048687216,0.054051843,0.0001
3320509,84588,0.86,9,0.9,0.0014053648,0.057809554,0.0001
3320685,84592,0.87,9,0.9,0.0006458545,0.04764145,0.0001
3320861,84596,0.86,9,0.9,0.0002856545,0.033888664,0.0001
3321037,84600,0.85,9,0.8,0.0009685617,0.045446444,0.0001
3321214,84604,0.86,9,0.9,0.014029967,0.086254,0.0001
3321391,84608,0.87,9,0.9,0.00045470876,0.046642717,0.0001
3321567,84612,0.86,9,0.9,0.00046541943,0.04505785,0.0001
3321738,84616,0.85,9,0.8,0.013350162,0.090124235,0.0001
3321914,84620,0.86,9,0.9,0.009234783,0.08764077,0.0001
3322090,84624,0.85,9,0.8,0.00059895846,0.052487873,0.0001
3322266,84628,0.85,9,0.8,0.00031881063,0.041888557,0.0001
3322443,84632,0.85,9,0.8,0.0018692937,0.056732878,0.0001
3322619,84636,0.85,9,0.8,0.00031982077,0.039382547,0.0001
3322795,84640,0.85,9,0.8,0.00038633725,0.042948406,0.0001
3322971,84644,0.85,9,0.8,0.00037749237,0.04244072,0.0001
3323142,84648,0.85,9,0.8,0.0008129109,0.048594013,0.0001
3323318,84652,0.86,9,0.9,0.000636854,0.054505866,0.0001
3323494,84656,0.87,9,0.9,0.00043577177,0.046561815,0.0001
3323670,84660,0.87,9,0.9,0.0004541438,0.050817728,0.0001
3323846,84664,0.86,9,0.9,0.011840208,0.07951937,0.0001
3324022,84668,0.88,9,0.9,0.0003079467,0.037647925,0.0001
3324198,84672,0.89,9,0.9,0.00032512762,0.03933827,0.0001
3324374,84676,0.89,9,0.9,0.00021494305,0.034162164,0.0001
3324550,84680,0.9,9,0.9,0.00042673256,0.04751777,0.0001
3324723,84684,0.9,9,0.9,0.0003872732,0.046393152,0.0001
3324899,84688,0.91,9,0.9,0.011454443,0.082632676,0.0001
3325075,84692,0.91,9,0.9,0.0062817796,0.09124316,0.0001
3325251,84696,0.92,9,0.9,0.0028131423,0.06453732,0.0001
3325426,84700,0.9,9,0.9,0.00053973345,0.043181423,0.0001
3325599,84704,0.9,9,0.9,0.00029135274,0.04112949,0.0001
3325775,84708,0.9,9,0.9,0.00046212616,0.048958376,0.0001
3325951,84712,0.91,9,0.9,0.013686368,0.09320242,0.0001
3326121,84716,0.91,9,0.9,0.011240479,0.08068374,0.0001
3326297,84720,0.9,9,0.9,0.0005833413,0.049606103,0.0001
3326473,84724,0.91,9,0.9,0.013204865,0.10117063,0.0001
3326646,84728,0.9,9,0.9,0.009748053,0.08507023,0.0001
3326822,84732,0.89,9,0.9,0.0014797299,0.069268405,0.0001
3326998,84736,0.87,9,0.9,0.0006955212,0.055235628,0.0001
3327174,84740,0.87,9,0.9,0.00030401858,0.038849175,0.0001
3327350,84744,0.86,9,0.9,0.00033572907,0.03792061,0.0001
3327526,84748,0.87,9,0.9,0.0006097458,0.04974641,0.0001
3327702,84752,0.86,9,0.9,0.000701713,0.054080468,0.0001
3327878,84756,0.86,9,0.9,0.00026130438,0.03810546,0.0001
3328054,84760,0.86,9,0.9,0.0075320224,0.07848362,0.0001
3328230,84764,0.87,9,0.9,0.0074166926,0.09534581,0.0001
3328398,84768,0.86,9,0.9,0.00037219035,0.04177042,0.0001
3328574,84772,0.86,9,0.9,0.001205849,0.058875076,0.0001
3328750,84776,0.86,9,0.9,0.0010902938,0.05281342,0.0001
3328926,84780,0.86,9,0.9,0.0007668861,0.05832862,0.0001
3329102,84784,0.87,9,0.9,0.00029901988,0.040840447,0.0001
3329278,84788,0.87,9,0.9,0.00026369223,0.037069075,0.0001
3329440,84792,0.86,9,0.9,0.010118834,0.08664815,0.0001
3329603,84796,0.85,9,0.8,0.00051437895,0.048967876,0.0001
3329779,84800,0.88,9,0.9,0.0018035804,0.08594829,0.0001
3329955,84804,0.89,9,0.9,0.00084735797,0.05658042,0.0001
3330131,84808,0.89,9,0.9,0.00038623792,0.042754877,0.0001
3330307,84812,0.89,9,0.9,0.0009810408,0.053648423,0.0001
3330483,84816,0.9,9,0.9,0.00061152206,0.049708646,0.0001
3330656,84820,0.9,9,0.9,0.00056801096,0.047396496,0.0001
3330822,84824,0.89,9,0.9,0.0004847449,0.043574594,0.0001
3330993,84828,0.89,9,0.9,0.02012427,0.1098398,0.0001
3331169,84832,0.88,9,0.9,0.0002693368,0.037866533,0.0001
3331345,84836,0.9,9,0.9,0.004550944,0.06592956,0.0001
3331521,84840,0.9,9,0.9,0.0003492902,0.043480888,0.0001
3331697,84844,0.91,9,0.9,0.00029118458,0.039161652,0.0001
3331870,84848,0.9,9,0.9,0.00081889116,0.043600507,0.0001
3332038,84852,0.9,9,0.9,0.000368067,0.043426193,0.0001
3332212,84856,0.88,9,0.9,0.01332479,0.09173338,0.0001
3332388,84860,0.88,9,0.9,0.0003535866,0.04312893,0.0001
3332564,84864,0.88,9,0.9,0.00025622966,0.03378895,0.0001
3332740,84868,0.89,9,0.9,0.00059442426,0.050596677,0.0001
3332916,84872,0.88,9,0.9,0.009634415,0.07348418,0.0001
3333092,84876,0.87,9,0.9,0.00033287867,0.041178405,0.0001
3333268,84880,0.87,9,0.9,0.00020470686,0.034026235,0.0001
3333444,84884,0.87,9,0.9,0.00052461715,0.044182733,0.0001
3333612,84888,0.86,9,0.9,0.00022639602,0.03339084,0.0001
3333788,84892,0.87,9,0.9,0.00277484,0.06430401,0.0001
3333959,84896,0.86,9,0.9,0.00958269,0.07310088,0.0001
3334135,84900,0.86,9,0.9,0.0013716274,0.055142153,0.0001
3334310,84904,0.85,9,0.8,0.00041694194,0.04172321,0.0001
3334487,84908,0.85,9,0.8,0.0009207329,0.05438573,0.0001
3334663,84912,0.85,9,0.8,0.011133909,0.075075515,0.0001
3334839,84916,0.85,9,0.8,0.0005366892,0.045913585,0.0001
3335012,84920,0.85,9,0.8,0.00042823958,0.044106916,0.0001
3335188,84924,0.86,9,0.9,0.00028012428,0.036329735,0.0001
3335364,84928,0.87,9,0.9,0.0002653739,0.037961148,0.0001
3335540,84932,0.89,9,0.9,0.0007247009,0.046058908,0.0001
3335716,84936,0.89,9,0.9,0.0003345966,0.043567494,0.0001
3335892,84940,0.89,9,0.9,0.0009136562,0.04912187,0.0001
3336068,84944,0.89,9,0.9,0.0004439896,0.04907246,0.0001
3336244,84948,0.9,9,0.9,0.0003463181,0.038819514,0.0001
3336420,84952,0.91,9,0.9,0.0003126613,0.038678937,0.0001
3336596,84956,0.93,9,0.9,0.00040276343,0.040783383,0.0001
3336772,84960,0.93,9,0.9,0.00021784285,0.03449174,0.0001
3336932,84964,0.92,9,0.9,0.00039268908,0.04020147,0.0001
3337108,84968,0.92,9,0.9,0.012903514,0.09767037,0.0001
3337284,84972,0.93,9,0.9,0.0014286153,0.07054739,0.0001
3337460,84976,0.94,9,0.9,0.0003334197,0.040219195,0.0001
3337630,84980,0.93,9,0.9,0.010119348,0.07645689,0.0001
3337806,84984,0.92,9,0.9,0.0071733845,0.07813204,0.0001
3337982,84988,0.93,9,0.9,0.00023097153,0.03637214,0.0001
3338143,84992,0.92,9,0.9,0.00035977608,0.04341943,0.0001
3338319,84996,0.93,9,0.9,0.0005936902,0.048847847,0.0001
3338492,85000,0.92,9,0.9,0.00018379904,0.031571396,0.0001
3338668,85004,0.93,9,0.9,0.000796141,0.04596654,0.0001
3338844,85008,0.93,9,0.9,0.0002737662,0.037616976,0.0001
3339020,85012,0.93,9,0.9,0.0012955563,0.049238507,0.0001
3339196,85016,0.93,9,0.9,0.00029146444,0.037155144,0.0001
3339372,85020,0.94,9,0.9,0.00054160523,0.042486805,0.0001
3339548,85024,0.94,9,0.9,0.000391674,0.039617166,0.0001
3339724,85028,0.94,9,0.9,0.0009571066,0.04877338,0.0001
3339894,85032,0.93,9,0.9,0.0005928861,0.052878603,0.0001
3340070,85036,0.93,9,0.9,0.0023088972,0.059954215,0.0001
3340246,85040,0.93,9,0.9,0.0003774658,0.044119917,0.0001
3340422,85044,0.93,9,0.9,0.00020247958,0.032722846,0.0001
3340598,85048,0.93,9,0.9,0.023051169,0.12227406,0.0001
3340767,85052,0.92,9,0.9,0.00063532055,0.046961047,0.0001
3340943,85056,0.92,9,0.9,0.000443364,0.0406096,0.0001
3341119,85060,0.92,9,0.9,0.0006904425,0.04477547,0.0001
3341295,85064,0.92,9,0.9,0.0015513734,0.05755639,0.0001
3341470,85068,0.91,9,0.9,0.0005231144,0.044838548,0.0001
3341637,85072,0.89,9,0.9,0.00041816206,0.046651803,0.0001
3341813,85076,0.89,9,0.9,0.020487186,0.11780383,0.0001
3341983,85080,0.89,9,0.9,0.0006784585,0.052418586,0.0001
3342159,85084,0.9,9,0.9,0.00053644826,0.048501104,0.0001
